patent_id,related_doc_number,published_country,related_doc_type,related_doc_kind,related_doc_published_date,related_doc_sequence
9577899,61551203,US,us-provisional-application,,2011-10-25,3
7223727,10467554,US,continuation-in-part,parent-doc,,19
11035843,20180067099,US,related-publication,,2018-03-08,2
11316252,20210391637,US,related-publication,,2021-12-16,0
10391125,9101764,US,division,parent-grant-document,2015-08-11,9
7494384,20080254665,US,related-publication,,2008-10-16,0
7321464,6804058,US,division,parent-grant-document,,1
11390994,16940547,US,continuation,child-doc,,2
9865297,14930266,US,continuation,child-doc,,2
7377092,10427720,US,continuation,parent-doc,2003-04-30,0
10950915,20190198849,US,related-publication,,2019-06-27,0
7927071,7665967,US,division,parent-grant-document,,1
8601246,08791003,US,continuation,child-doc,,10
10059357,14840251,US,continuation,child-doc,,5
9550221,PCT/JP2012/050453,WO,division,parent-pct-document,2012-01-12,2
6803859,PCTUS0100331,US,continuation,parent-doc,2001-01-05,1
9756345,PCT/JP2007/000263,US,continuation,parent-doc,2007-03-20,3
6733284,10047355,US,division,parent-doc,2002-01-14,1
9226582,13331333,US,continuation,parent-doc,2011-12-20,3
10929913,20180018729,US,related-publication,,2018-01-18,1
9395301,20160097719,US,related-publication,,2016-04-07,0
7309990,08731056,US,continuation,parent-doc,1996-10-09,21
9675591,61904245,US,us-provisional-application,,2013-11-14,2
11388822,20220071023,US,related-publication,,2022-03-03,0
10947821,20190063194,US,related-publication,,2019-02-28,1
10014064,PCT/JP2014/074297,US,continuation,parent-doc,2014-09-12,0
10655095,62271947,US,us-provisional-application,,2015-12-28,7
10303153,20180120807,US,related-publication,,2018-05-03,0
8632348,13274934,US,continuation-in-part,child-doc,,8
9107885,61233810,US,us-provisional-application,,2009-08-13,0
8540344,20120081464,US,related-publication,,2012-04-05,0
7261415,11277743,US,division,child-doc,,2
7322212,20060185391,US,related-publication,,2006-08-24,3
10095874,9224000,US,continuation,parent-grant-document,,1
9139994,61423413,US,us-provisional-application,,2010-12-15,0
6819180,10294138,US,continuation-in-part,parent-doc,2002-11-14,1
7898165,12769296,US,continuation,child-doc,,2
11415463,20200386621,US,related-publication,,2020-12-10,0
11050529,10333662,US,continuation,parent-grant-document,,1
8222462,20110313208,US,related-publication,,2011-12-22,0
8756015,20100049442,US,related-publication,,2010-02-25,0
7838247,08509359,US,division,parent-doc,1995-07-31,6
9975674,62021239,US,us-provisional-application,,2014-07-07,1
11208434,12571776,US,division,parent-doc,2009-10-01,10
9021341,61378581,US,us-provisional-application,,2010-08-31,2
7126359,20050184742,US,related-publication,,2005-08-25,0
6870815,10730883,US,continuation-in-part,child-doc,,1
9526655,9072581,US,division,parent-grant-document,,1
10897482,13877676,US,continuation-in-part,parent-doc,,18
7163367,20050079044,US,related-publication,,2005-04-14,0
9260716,10859751,US,continuation-in-part,parent-doc,2004-06-02,12
10106654,62118033,US,us-provisional-application,,2015-02-19,0
10961745,16172979,US,continuation,parent-doc,2018-10-29,0
8382423,12138404,US,continuation-in-part,child-doc,,11
7703531,11849820,US,continuation-in-part,child-doc,2007-09-04,13
9694221,15234369,US,division,child-doc,,2
7616030,20090121768,US,related-publication,,2009-05-14,0
11072547,20210130203,US,related-publication,,2021-05-06,9
6766606,10177543,,continuation,child-doc,,0
10375405,20140098881,US,related-publication,,2014-04-10,3
7023787,20030169664,US,related-publication,,2003-09-11,0
8891213,12483195,US,division,parent-doc,2009-06-11,0
10270642,9686054,US,continuation-in-part,parent-grant-document,,57
10623242,10237126,US,continuation,parent-grant-document,,1
8454528,61206356,US,us-provisional-application,,2009-01-30,26
10284139,10014821,US,continuation,parent-grant-document,,4
9016027,13815279,US,continuation-in-part,child-doc,,1
7243193,20060132822,US,related-publication,,2006-06-22,0
8126016,7616663,US,continuation,parent-grant-document,,1
10598596,15909260,US,continuation,parent-doc,2018-03-01,0
11328146,20220036023,US,related-publication,,2022-02-03,1
6800174,6416619,US,division,parent-grant-document,,2
10194591,15984964,US,division,child-doc,,2
9634943,6829654,US,continuation-in-part,parent-grant-document,2004-12-07,16
9020951,20130073559,US,related-publication,,2013-03-21,3
8561247,11053589,US,continuation-in-part,parent-doc,2005-02-08,58
10994929,15610421,US,continuation,parent-doc,2017-05-31,6
9114874,14017969,US,continuation-in-part,child-doc,,2
10010371,14072969,US,continuation,child-doc,,5
8798358,8582866,US,continuation,parent-grant-document,,1
10425547,15680720,US,continuation-in-part,parent-doc,2017-08-18,16
9970781,62127493,US,us-provisional-application,,2015-03-03,0
9947360,61494966,US,us-provisional-application,,2011-06-09,4
7728971,20090103087,US,related-publication,,2009-04-23,9
8569717,7939809,US,continuation-in-part,parent-grant-document,,1
8289805,20110013455,US,related-publication,,2011-01-20,4
9064108,13408430,US,continuation,parent-doc,2012-02-29,0
8564113,13444193,US,division,child-doc,,2
9972302,14012759,US,continuation,parent-doc,2013-08-28,3
6379800,09599633,,continuation-in-part,child-doc,,1
7195993,09870820,US,continuation,parent-doc,2001-05-31,3
8711923,20100166062,US,related-publication,,2010-07-01,8
10852507,20190235208,US,related-publication,,2019-08-01,3
10789680,20190108619,US,related-publication,,2019-04-11,7
D568916,10947468,US,continuation-in-part,parent-doc,2004-09-22,0
9964992,9612616,US,continuation,parent-grant-document,,1
9700458,20150238359,US,related-publication,,2015-08-27,3
10037542,20150134430,US,related-publication,,2015-05-14,0
7909934,6995067,US,division,parent-grant-document,2006-02-07,1
9952678,15174585,US,continuation,child-doc,,2
10860061,20200183455,US,related-publication,,2020-06-11,0
7223073,20060263219,US,related-publication,,2006-11-23,0
8284342,20090213064,US,related-publication,,2009-08-27,0
D826069,29608640,US,continuation,child-doc,,1
10665063,9747758,US,continuation,parent-grant-document,2017-08-29,7
7225962,20060186171,US,related-publication,,2006-08-24,0
7686477,12172705,US,continuation,child-doc,,2
10991903,16020572,US,continuation,parent-doc,2018-06-27,3
10597354,15331751,US,continuation-in-part,parent-doc,2016-10-21,3
9994984,20170260666,US,related-publication,,2017-09-14,0
8299237,60969057,US,us-provisional-application,,2007-08-30,0
9701112,14831257,US,division,child-doc,,2
8322035,12342067,US,continuation-in-part,child-doc,,1
7351568,11329439,US,division,child-doc,,2
9476941,13043778,US,division,child-doc,,17
7456095,20070077760,US,related-publication,,2007-04-05,0
6387204,6197148,US,division,parent-grant-document,,2
8690873,12541050,US,continuation-in-part,parent-doc,2009-08-13,8
10423951,9536243,US,continuation,parent-grant-document,,1
6556766,20020197009,US,related-publication,,2002-12-26,0
6749984,20010039895,US,related-publication,,2001-11-15,0
9820802,9393071,US,continuation-in-part,parent-grant-document,,1
7613926,09861229,US,continuation-in-part,child-doc,,5
9469078,20140274634,US,related-publication,,2014-09-18,0
7714544,20080238527,US,related-publication,,2008-10-02,0
9784973,14931955,US,continuation,child-doc,,2
6558305,09716638,,continuation,child-doc,,0
8672415,61325067,US,us-provisional-application,,2010-04-16,2
9345967,14222550,US,continuation,child-doc,,1
9799051,20150106388,US,related-publication,,2015-04-16,1
11235005,62490763,US,us-provisional-application,,2017-04-27,0
7990952,20080037556,US,related-publication,,2008-02-14,3
9495904,20140339998,US,related-publication,,2014-11-20,0
8112511,13098358,US,continuation,child-doc,,2
9631780,61823013,US,us-provisional-application,,2013-05-14,6
8201048,6332209,US,continuation,parent-grant-document,2001-12-18,7
7371277,11514043,US,continuation-in-part,child-doc,,2
11167186,17009624,US,continuation,child-doc,,2
7808033,10269951,US,continuation,parent-doc,2002-10-15,6
10603366,11329598,US,continuation,parent-doc,2006-01-11,9
8499603,12797656,US,continuation-in-part,parent-doc,2010-06-10,0
8253617,12388590,US,continuation,parent-doc,2009-02-19,0
9538505,14360277,US,continuation,parent-doc,,0
9740448,9529737,US,continuation,parent-grant-document,,1
10941210,8062640,US,division,parent-grant-document,2011-11-22,12
9872574,14717199,US,continuation-in-part,parent-doc,2015-05-20,3
7122814,20040195529,US,related-publication,,2004-10-07,0
10476425,62131480,US,us-provisional-application,,2015-03-11,4
9163044,61477036,US,us-provisional-application,,2011-04-19,0
7893479,7101806,US,division,parent-grant-document,2006-09-05,4
10615233,PCT/US2015/060542,US,continuation,parent-doc,2015-11-13,0
7727049,60516349,US,us-provisional-application,,2003-10-31,3
7740025,20070119503,US,related-publication,,2007-05-31,0
10376190,10258266,US,continuation,parent-grant-document,2019-04-16,4
9980748,13554366,US,continuation-in-part,child-doc,,7
10051220,20150288909,US,related-publication,,2015-10-08,4
6484485,09960075,,division,child-doc,,0
11382536,16829658,US,continuation,parent-doc,2020-03-25,0
10984679,20180218649,US,related-publication,,2018-08-02,0
6456195,60056291,US,us-provisional-application,,1997-09-03,0
10757158,14736511,US,continuation,child-doc,,8
10972868,10299079,US,continuation,parent-grant-document,,1
9505098,20150107381,US,related-publication,,2015-04-23,0
6428819,09542237,,continuation-in-part,child-doc,,0
8863081,14087896,US,continuation-in-part,child-doc,,2
10599437,20190227802,US,related-publication,,2019-07-25,3
7045676,07426464,US,continuation,child-doc,,3
10577800,10364573,US,continuation-in-part,parent-grant-document,,1
10977320,14061562,US,continuation,parent-doc,2013-10-23,0
10443266,14321000,US,continuation,child-doc,,82
9055613,20120325800,US,related-publication,,2012-12-27,0
10677250,62036689,US,us-provisional-application,,2014-08-13,0
9196514,20150070814,US,related-publication,,2015-03-12,1
11278539,10251873,US,division,parent-grant-document,2019-04-09,12
10581994,20180324267,US,related-publication,,2018-11-08,6
8483080,60106264,US,us-provisional-application,,1998-10-30,14
8395345,20110273127,US,related-publication,,2011-11-10,0
9291188,8925172,US,continuation-in-part,parent-grant-document,,1
10771996,10356639,US,continuation,parent-grant-document,,1
8623922,12785965,US,continuation,parent-doc,2010-05-24,0
8167617,20110125305,US,related-publication,,2011-05-26,4
8583633,20090144259,US,related-publication,,2009-06-04,0
8948984,13152632,US,continuation,parent-doc,2011-06-03,0
9714462,20160102397,US,related-publication,,2016-04-14,0
9270559,12695980,US,continuation-in-part,child-doc,,651
10220103,61166610,US,us-provisional-application,,2009-04-03,5
9655202,20140009079,US,related-publication,,2014-01-09,2
7345159,6664079,US,division,parent-grant-document,,1
10653727,62324762,US,us-provisional-application,,2016-04-19,10
9389284,12421231,US,division,parent-doc,2009-04-09,3
7904053,11538436,US,continuation,parent-doc,2006-10-03,0
9008210,PCT/KR2009/005424,WO,continuation,parent-pct-document,2009-09-23,2
11322889,20170346228,US,related-publication,,2017-11-30,4
11141345,62301095,US,us-provisional-application,,2016-02-29,4
10616718,15940512,US,continuation,parent-doc,2018-03-29,0
8240779,20090008988,US,related-publication,,2009-01-08,0
8383472,20110230021,US,related-publication,,2011-09-22,3
10764230,15276505,US,continuation,parent-doc,2016-09-26,0
10978660,10615356,US,continuation,parent-grant-document,,1
RE49083,RE47695,US,continuation,parent-grant-document,2019-11-05,11
10792887,20170217123,US,related-publication,,2017-08-03,0
7708516,7207764,US,continuation-in-part,parent-grant-document,,1
10583365,14409219,US,continuation,parent-doc,,2
10447836,14608193,US,continuation,child-doc,,5
10270804,20160050220,US,related-publication,,2016-02-18,0
9429728,14173025,US,continuation,child-doc,,2
D529295,29233333,US,division,parent-doc,2005-06-30,0
10015978,PCT/US2010/056321,WO,division,parent-pct-document,2010-11-11,2
10980130,20190132957,US,related-publication,,2019-05-02,1
9979484,20170222721,US,related-publication,,2017-08-03,1
8211301,PCT/US03/12930,WO,division,parent-pct-document,2003-04-25,2
8003715,7585905,US,division,parent-grant-document,,1
10404343,62401794,US,us-provisional-application,,2016-09-29,0
8641196,20110249241,US,related-publication,,2011-10-13,0
6976513,60452846,US,us-provisional-application,,2003-03-07,0
9498466,13057220,US,continuation,parent-doc,,6
10393940,12283609,US,continuation,parent-doc,2008-09-12,3
9401132,14278238,US,division,child-doc,,2
9125123,14018055,US,continuation-in-part,child-doc,,22
11341662,17067509,US,continuation,parent-doc,2020-10-09,0
8838783,61416020,US,us-provisional-application,,2010-11-22,9
10632199,15260820,US,continuation,child-doc,,9
10311858,9564123,US,continuation,parent-grant-document,,1
7004859,20050148414,US,related-publication,,2005-07-07,2
10562487,20180208152,US,related-publication,,2018-07-26,0
10106323,61931416,US,us-provisional-application,,2014-01-24,0
10774351,16046012,US,continuation,child-doc,,1
6341373,60046749,US,us-provisional-application,,1997-05-16,10
7211624,6635716,US,continuation-in-part,parent-grant-document,,13
8363370,13038902,US,continuation,child-doc,,5
10758220,20180098789,US,related-publication,,2018-04-12,6
7922887,20060180472,US,related-publication,,2006-08-17,0
8082712,60749653,US,us-provisional-application,,2005-12-12,0
8443070,20120278468,US,related-publication,,2012-11-01,10
10684276,PCT/JP2014/081135,WO,continuation,parent-pct-document,2014-11-26,2
10397161,20170331777,US,related-publication,,2017-11-16,0
7451892,6267670,US,continuation-in-part,parent-grant-document,2001-07-21,15
10014618,PCT/US2015/016979,US,continuation-in-part,parent-doc,2015-02-20,0
11095629,16587541,US,continuation,child-doc,,4
6705208,60284728,US,us-provisional-application,,2001-04-18,0
6369217,09692711,,division,child-doc,,0
7524249,7377860,US,continuation-in-part,parent-grant-document,,1
9234073,13121659,US,division,parent-doc,,0
7927500,20070178705,US,related-publication,,2007-08-02,3
8715633,11938345,US,division,parent-doc,2007-11-12,0
7310668,6368273,US,continuation-in-part,parent-grant-document,,4
8482870,20110286118,US,related-publication,,2011-11-24,0
11292685,PCT/EP2014/078291,WO,division,parent-pct-document,2014-12-17,2
7626991,20050259656,US,related-publication,,2005-11-24,1
9647208,14950784,US,division,child-doc,,2
7094076,20040209158,US,related-publication,,2004-10-21,0
9317018,13717363,US,continuation-in-part,parent-doc,2012-12-17,0
10672260,15948546,US,continuation,child-doc,,2
10653736,20190175675,US,related-publication,,2019-06-13,9
7541147,60282831,US,us-provisional-application,,2001-04-10,3
7846955,20100093816,US,related-publication,,2010-04-15,0
8998905,20120277801,US,related-publication,,2012-11-01,0
7254728,09910479,US,continuation,parent-doc,2001-07-18,0
9877977,61646538,US,us-provisional-application,,2012-05-14,40
D503148,D491139,US,division,parent-grant-document,,1
9487434,14530073,US,continuation,parent-doc,2014-10-31,0
7642273,20070179189,US,related-publication,,2007-08-02,1
7623765,11506808,US,division,child-doc,,2
11103261,12572118,US,continuation,parent-doc,2009-10-01,3
11249906,10705955,US,continuation,parent-grant-document,,1
