application_id,patent_id,patent_application_type,filing_date,series_code,rule_47_flag
2006/11424298,7966558,11,2006-06-15,11,0.0
2014/14180570,10111282,14,2014-02-14,14,0.0
2008/12044908,7977517,12,2008-03-07,12,0.0
2018/16219483,10811063,16,2018-12-13,16,0.0
2016/15017418,10107052,15,2016-02-05,15,0.0
05/701852,D245570,5,1976-07-01,5,0.0
2012/13729003,9227355,13,2012-12-27,13,0.0
07/428901,5017611,7,1989-10-30,7,0.0
2001/10239768,7170898,10,2001-11-21,10,0.0
2009/12468521,8376183,12,2009-05-19,12,0.0
8                                   ,5715713,8,1996-01-11,8,0.0
2013/13893715,9293964,13,2013-05-14,13,0.0
2006/11370561,7796223,11,2006-03-06,11,0.0
2017/16308585,10680307,16,2017-06-05,16,0.0
2013/14361778,9769488,14,2013-02-01,14,0.0
2004/10983842,7412457,10,2004-11-06,10,0.0
2017/29606885,D849297,29,2017-06-08,D,0.0
10/132600,6684969,10,2002-04-25,10,0.0
10/065545,6790899,10,2002-10-29,10,0.0
2012/13432276,8583607,13,2012-03-28,13,0.0
08/599744,5646954,8,1996-02-12,8,0.0
2010/12976874,8679976,12,2010-12-22,12,0.0
05/528863,3952234,5,1974-12-02,5,0.0
2017/15692538,10681859,15,2017-08-31,15,0.0
2018/15952888,10243016,15,2018-04-13,15,0.0
2008/29329420,D629492,29,2008-12-15,29,0.0
2017/15626033,10234868,15,2017-06-16,15,0.0
2017/16466467,11329393,16,2017-11-09,16,0.0
2015/15128995,10336578,15,2015-03-20,15,0.0
2015/15528783,10247472,15,2015-11-26,15,0.0
2006/11440918,7799237,11,2006-05-25,11,0.0
2015/14544912,9655394,14,2015-03-09,14,0.0
2019/16718829,11143706,16,2019-12-18,16,0.0
2017/15850446,10593616,15,2017-12-21,15,0.0
2003/10379534,6916002,10,2003-03-06,10,0.0
08/673766,5639557,8,1996-06-18,8,0.0
2005/11271629,7716208,11,2005-11-09,11,0.0
09/154749,6008957,9,1998-09-17,9,0.0
2004/10803635,7298368,10,2004-03-17,10,0.0
2017/15476962,10243266,15,2017-03-31,15,0.0
06/666639,D290407,6,1984-10-31,6,0.0
2001/10450233,6855669,10,2001-12-13,10,0.0
2015/15310315,9676968,15,2015-05-11,15,0.0
2005/11226062,7493766,11,2005-09-14,11,0.0
2019/16360532,10935314,16,2019-03-21,16,0.0
05/592232,3967750,5,1975-07-01,5,0.0
07/261689,4927394,7,1988-10-24,7,0.0
2010/12855878,8614066,12,2010-08-13,12,0.0
2015/14622458,9287303,14,2015-02-13,14,0.0
2016/15010093,10409610,15,2016-01-29,15,0.0
2011/13191224,9094719,13,2011-07-26,13,0.0
2015/14597384,9946428,14,2015-01-15,14,0.0
09/126815,6079619,9,1998-07-31,9,0.0
2004/10961468,7479351,10,2004-10-08,10,0.0
2008/12666275,8214112,12,2008-02-14,12,0.0
2007/11740011,8307341,11,2007-04-25,11,0.0
2010/13266548,9422188,13,2010-05-21,13,0.0
2008/12025864,8037095,12,2008-02-05,12,0.0
2013/13889629,8752233,13,2013-05-08,13,0.0
07/581179,5117975,7,1990-09-06,7,0.0
2008/12035610,8180379,12,2008-02-22,12,0.0
07/248386,5158880,7,1988-09-23,7,0.0
8                                   ,5764527,8,1995-10-27,8,0.0
2017/15612344,10523070,15,2017-06-02,15,0.0
09/786660,6762692,9,2001-03-07,9,0.0
8                                   ,5778770,08,1996-12-27,08,0.0
07/723196,5176287,7,1991-06-28,7,0.0
2002/10473119,7400113,10,2002-03-28,10,0.0
06/496922,4529192,6,1983-05-23,6,0.0
08/002499,5347799,8,1993-01-06,8,0.0
10/248706,6816747,10,2003-02-11,10,0.0
09/683367,6768998,9,2001-12-19,9,0.0
2006/11455476,7466095,11,2006-06-19,11,0.0
2012/13978610,9202422,13,2012-01-06,13,0.0
2013/14397048,9450282,14,2013-04-23,14,0.0
2019/16433239,11317436,16,2019-06-06,16,0.0
2017/29622684,D860935,29,2017-10-18,D,0.0
2020/29750662,D911711,29,2020-09-15,D,0.0
2019/29676992,D867752,29,2019-01-16,D,0.0
2019/16689995,11189135,16,2019-11-20,16,0.0
2001/09954724,7877437,9,2001-09-12,9,0.0
07/579031,5095991,7,1990-09-07,7,0.0
2014/14554059,9366079,14,2014-11-26,14,0.0
2018/16651830,11040948,16,2018-09-27,16,0.0
2008/12136118,7804403,12,2008-06-10,12,0.0
2004/10761534,7155057,10,2004-01-21,10,0.0
08/001126,5300108,8,1993-01-05,8,0.0
2019/16592570,11129028,16,2019-10-03,16,0.0
10/305676,6628133,10,2002-11-26,10,0.0
2012/13410181,8573198,13,2012-03-01,13,0.0
05/880220,4252253,5,1978-02-21,5,0.0
2007/12675680,8360520,12,2007-08-29,12,0.0
2018/16141439,10701317,16,2018-09-25,16,0.0
2008/12113772,7954859,12,2008-05-01,12,0.0
2015/14952665,11079745,14,2015-11-25,14,0.0
2011/13235196,8936931,13,2011-09-16,13,0.0
2004/11014853,7057811,11,2004-12-20,11,0.0
2017/16493503,11226353,16,2017-03-31,16,0.0
2004/10581207,8150393,10,2004-10-21,10,0.0
2012/14356035,9789673,14,2012-09-21,14,0.0
07/177646,D308732,7,1988-04-05,7,0.0
08/825336,5861465,8,1997-03-28,8,0.0
29/087502,D425496,29,1998-05-04,29,0.0
2005/11065994,6979812,11,2005-02-24,11,0.0
2012/13442014,8796841,13,2012-04-09,13,0.0
09/311222,6496493,9,1999-05-13,9,0.0
2005/11318710,7425224,11,2005-12-27,11,0.0
09/567733,6615307,9,2000-05-10,9,0.0
10/087669,6631797,10,2001-03-02,10,0.0
07/242586,4893572,7,1988-09-12,7,0.0
2015/14615967,9832926,14,2015-02-06,14,0.0
29/152265,D464169,29,2001-12-17,29,0.0
09/493716,6269780,9,2000-01-28,9,0.0
2019/16710971,11308135,16,2019-12-11,16,0.0
2017/29626731,D867316,29,2017-11-20,D,0.0
2006/11510247,8719857,11,2006-08-24,11,0.0
05/733299,4136513,5,1976-10-18,5,0.0
09/838950,6818682,9,2001-04-20,9,0.0
2015/14878960,9692490,14,2015-10-08,14,0.0
09/119760,6032688,9,1998-07-21,9,0.0
09/615043,6423899,9,2000-07-12,9,0.0
2010/12787541,8503362,12,2010-05-26,12,0.0
2009/12351610,9508232,12,2009-01-09,12,0.0
2013/13987545,PP25678,13,2013-08-06,13,0.0
2011/13991833,9475887,13,2011-12-06,13,0.0
2013/13944654,8967575,13,2013-07-17,13,0.0
2013/14026141,9337225,14,2013-09-13,14,0.0
06/604732,4544158,6,1984-04-27,6,0.0
2004/10851539,7418274,10,2004-05-21,10,0.0
07/593475,5054984,7,1990-10-02,7,0.0
2004/11002287,7163186,11,2004-12-03,11,0.0
2008/29317529,D644601,29,2008-04-30,29,0.0
2008/12054668,7828539,12,2008-03-25,12,0.0
2020/29730699,D956250,29,2020-04-07,D,0.0
08/874146,5955390,8,1997-06-13,8,0.0
2005/11721098,8057646,11,2005-12-07,11,0.0
06/889377,4845113,6,1986-07-25,6,0.0
2017/29612824,D841447,29,2017-08-04,D,0.0
2005/29227310,D535001,29,2005-04-08,29,0.0
08/026315,PP8614,8,1993-03-02,8,0.0
2016/15241072,9855794,15,2016-08-19,15,0.0
05/648625,3998009,5,1976-01-13,5,0.0
8                                   ,5748306,8,1997-02-12,8,0.0
2012/13649111,8857469,13,2012-10-11,13,0.0
07/631353,5097748,7,1990-12-20,7,0.0
2018/16020572,10439161,16,2018-06-27,16,0.0
2013/13846681,9146229,13,2013-03-18,13,0.0
07/074143,4836064,7,1987-07-16,7,0.0
2018/15971340,10318011,15,2018-05-04,15,0.0
2009/12542422,8384848,12,2009-08-17,12,0.0
08/177107,5413087,8,1994-01-03,8,0.0
2004/10901403,7181276,10,2004-07-27,10,0.0
06/448705,4465476,6,1982-12-10,6,0.0
06/542012,4612538,6,1983-10-14,6,0.0
2002/10139941,7587498,10,2002-05-06,10,0.0
05/589411,4005666,5,1975-06-23,5,0.0
2017/16314139,10790705,16,2017-06-19,16,0.0
2013/13794024,8930866,13,2013-03-11,13,0.0
07/984135,5268152,7,1992-12-01,7,0.0
2013/14370735,9537874,14,2013-01-03,14,0.0
08/959569,6095736,8,1997-10-28,8,0.0
2015/14757307,PP27766,14,2015-12-15,14,0.0
06/694750,4764654,6,1985-01-25,6,0.0
2003/10435292,6856169,10,2003-05-09,10,0.0
2020/16912769,11198295,16,2020-06-26,16,0.0
2010/12695731,8127884,12,2010-01-28,12,0.0
2017/15475193,10456231,15,2017-03-31,15,0.0
2019/16411635,10847991,16,2019-05-14,16,0.0
2010/12701713,7975637,12,2010-02-08,12,0.0
29/193924,D497218,29,2003-11-14,29,0.0
2014/14479909,10320228,14,2014-09-08,14,0.0
2009/12569502,8348704,12,2009-09-29,12,0.0
2012/13439921,8739570,13,2012-04-05,13,0.0
2018/15895452,10568069,15,2018-02-13,15,0.0
09/626606,6504213,9,2000-07-27,9,0.0
2012/14410453,9446699,14,2012-07-12,14,0.0
2002/10236121,6869148,10,2002-09-06,10,0.0
2004/10828209,7238119,10,2004-04-21,10,0.0
06/117332,4335860,6,1980-01-31,6,0.0
2009/12614866,8089350,12,2009-11-09,12,0.0
07/920594,5376345,7,1992-08-26,7,0.0
2003/10706239,7163586,10,2003-11-12,10,0.0
07/356579,4935168,7,1989-05-22,7,0.0
2009/12355492,9101384,12,2009-01-16,12,0.0
06/210075,4358979,6,1980-11-24,6,0.0
08/293443,5508467,8,1994-08-22,8,0.0
08/513057,5600257,8,1995-08-09,8,0.0
2002/10487548,7067789,10,2002-08-29,10,0.0
2017/15729064,10218470,15,2017-10-10,15,0.0
08/716204,5924725,8,1996-10-30,8,0.0
2017/15499005,10519490,15,2017-04-27,15,0.0
09/193659,6002244,9,1998-11-17,9,0.0
2018/16182711,11322371,16,2018-11-07,16,0.0
07/563141,5112829,7,1990-08-06,7,0.0
08/515811,5551310,8,1995-08-16,8,0.0
10/086320,6571105,10,2002-03-01,10,0.0
2010/12925556,8209855,12,2010-10-26,12,0.0
2012/29427330,D693559,29,2012-07-17,29,0.0
09/707110,6485072,9,2000-11-06,9,0.0
2003/10402603,7320009,10,2003-03-28,10,0.0
05/938096,4199707,5,1978-08-29,5,0.0
08/665329,5661085,8,1996-06-17,8,0.0
05/782307,4117052,5,1977-03-28,5,0.0
2004/29215789,D534176,29,2004-10-25,29,0.0
2008/12335096,8365049,12,2008-12-15,12,0.0
07/554376,5100343,7,1990-07-19,7,0.0
09/573430,6532717,9,2000-05-16,9,0.0
2008/12208495,8047774,12,2008-09-11,12,0.0
2018/16234523,10633050,16,2018-12-27,16,0.0
2020/29761203,D958069,29,2020-12-08,D,0.0
2003/10524963,7820679,10,2003-08-20,10,0.0
2011/13101954,9036834,13,2011-05-05,13,0.0
2017/15328637,10192905,15,2017-01-17,15,0.0
06/552578,4577040,6,1983-11-16,6,0.0
2013/14077383,9021281,14,2013-11-12,14,0.0
2007/11625797,8090573,11,2007-01-22,11,0.0
08/387178,5599516,8,1995-02-13,8,0.0
05/637297,4044483,5,1975-12-03,5,0.0
2013/13949875,9397345,13,2013-07-24,13,0.0
09/468929,6519228,9,1999-12-22,9,0.0
2016/15268901,9838132,15,2016-09-19,15,0.0
2006/11513065,7690833,11,2006-08-31,11,0.0
2013/14056870,9602498,14,2013-10-17,14,0.0
09/239760,6275524,9,1999-01-29,9,0.0
2005/11114022,7499136,11,2005-04-26,11,0.0
2008/12599108,8288401,12,2008-05-08,12,0.0
2014/14563369,9467224,14,2014-12-08,14,0.0
8                                   ,5839074,08,1995-07-26,08,0.0
08/134288,5454377,8,1993-10-08,8,0.0
2006/11381108,7540747,11,2006-05-01,11,0.0
2006/11462997,7583166,11,2006-08-07,11,0.0
2006/11519121,7865784,11,2006-09-11,11,0.0
2009/12548526,8479489,12,2009-08-27,12,0.0
2005/11207649,7276756,11,2005-08-18,11,0.0
05/754596,4063387,5,1976-12-27,5,0.0
2011/13087391,8537709,13,2011-04-15,13,0.0
2001/09985334,6852534,9,2001-11-02,9,0.0
2000/09598954,6983011,9,2000-06-22,9,0.0
07/262088,4916802,7,1988-10-26,7,0.0
05/524834,3997600,5,1974-11-18,5,0.0
2012/29420462,D695991,29,2012-05-09,29,0.0
2004/29219974,D524919,29,2004-12-23,29,0.0
2006/11408885,7251912,11,2006-04-24,11,0.0
2012/13397893,8597368,13,2012-02-16,13,0.0
07/502454,5007832,7,1990-03-30,7,0.0
2014/14467743,9710569,14,2014-08-25,14,0.0
D                                   ,D386320,D,1995-12-22,D,0.0
09/299977,6274667,9,1999-04-27,9,0.0
2016/15296452,10022024,15,2016-10-18,15,0.0
09/622709,6490940,9,2000-08-22,9,0.0
09/364763,6322937,9,1999-07-30,9,0.0
2016/15267335,10138740,15,2016-09-16,15,0.0
08/835287,5982041,8,1997-04-09,8,0.0
2015/14644680,9163213,14,2015-03-11,14,0.0
06/899251,D300777,6,1986-08-22,6,0.0
07/885922,5177668,7,1992-05-18,7,0.0
8                                   ,5741856,8,1997-02-10,8,0.0
08/192378,5511304,8,1994-02-07,8,0.0
2008/29317765,D588859,29,2008-05-06,29,0.0
2015/14971661,10023677,14,2015-12-16,14,0.0
2004/10836661,7593320,10,2004-04-30,10,0.0
2011/13083210,8531838,13,2011-04-08,13,0.0
2016/15261953,10089512,15,2016-09-11,15,0.0
2019/16449860,10828704,16,2019-06-24,16,0.0
08/023346,5367668,8,1993-02-26,8,0.0
2009/12579766,8189296,12,2009-10-15,12,0.0
2020/16929552,11117030,16,2020-07-15,16,0.0
2017/15849206,10012322,15,2017-12-20,15,0.0
08/126139,5313964,8,1993-09-23,8,0.0
07/198279,4884766,7,1988-05-25,7,0.0
07/912956,5298796,7,1992-07-08,7,0.0
2016/16466443,10729601,16,2016-12-05,16,0.0
2008/12327001,7859242,12,2008-12-03,12,0.0
2018/15952733,10509253,15,2018-04-13,15,0.0
2010/13143259,8586043,13,2010-01-05,13,0.0
06/588239,4580581,6,1984-03-12,6,0.0
05/888778,4206089,5,1978-03-21,5,0.0
2017/15415793,10274033,15,2017-01-25,15,0.0
10/261179,6701810,10,2002-10-01,10,0.0
2012/13652868,9447231,13,2012-10-16,13,0.0
07/913804,5275927,7,1992-07-16,7,0.0
2019/16433067,11036378,16,2019-06-06,16,0.0
2004/11630701,7425104,11,2004-10-08,11,0.0
06/568445,PP5605,6,1984-01-05,6,0.0
08/354785,5494364,8,1994-12-12,8,0.0
2020/16748038,11397273,16,2020-01-21,16,0.0
2004/10819380,6962349,10,2004-04-06,10,0.0
07/139578,4855356,7,1987-12-30,7,0.0
07/367674,5123757,7,1989-06-19,7,0.0
07/049651,4778027,7,1987-04-30,7,0.0
2020/16733386,11305103,16,2020-01-03,16,0.0
07/534917,5110821,7,1990-06-07,7,0.0
06/285049,4418802,6,1981-07-20,6,0.0
09/635155,6494138,9,2000-08-09,9,0.0
2014/14201315,9018777,14,2014-03-07,14,0.0
09/339960,6181603,9,1999-06-25,9,0.0
2015/15128351,9975411,15,2015-02-20,15,0.0
2004/10547844,7528428,10,2004-01-23,10,0.0
2015/14681580,9394137,14,2015-04-08,14,0.0
07/524257,5049386,7,1990-05-15,7,0.0
08/114854,5380520,8,1993-09-02,8,0.0
2014/14447372,9246573,14,2014-07-30,14,0.0
2013/29471943,D717746,29,2013-11-06,29,0.0
2014/14338323,9331521,14,2014-07-22,14,0.0
2007/11620776,8144846,11,2007-01-08,11,0.0
2010/12959853,8225448,12,2010-12-03,12,0.0
2019/16717534,11057804,16,2019-12-17,16,0.0
2010/29353693,D666481,29,2010-01-13,29,0.0
2019/16412037,11109602,16,2019-05-14,16,0.0
2004/10809276,8185365,10,2004-03-25,10,0.0
05/687254,4014374,5,1976-05-17,5,0.0
2014/14570651,9529274,14,2014-12-15,14,0.0
2009/12408073,9691050,12,2009-03-20,12,0.0
2004/29201775,D500402,29,2004-03-22,29,0.0
8                                   ,5789645,08,1996-10-10,08,0.0
2010/12773976,8212123,12,2010-05-05,12,0.0
2014/14455730,9094322,14,2014-08-08,14,0.0
2009/13132332,9144397,13,2009-12-03,13,0.0
2011/13177596,8267591,13,2011-07-07,13,0.0
2016/15074394,9774762,15,2016-03-18,15,0.0
2014/29504823,D735746,29,2014-10-09,29,0.0
09/191979,6110247,9,1998-11-13,9,0.0
08/862085,6024763,8,1997-05-22,8,0.0
09/067904,6029882,9,1998-04-27,9,0.0
2011/13023454,8908274,13,2011-02-08,13,0.0
2012/13591100,8658072,13,2012-08-21,13,0.0
09/223358,6182816,9,1998-12-30,9,0.0
2015/14955326,9490427,14,2015-12-01,14,0.0
2011/13287978,8593325,13,2011-11-02,13,0.0
2014/14459796,9361844,14,2014-08-14,14,0.0
2019/16657895,10930340,16,2019-10-18,16,0.0
2017/29626488,D835850,29,2017-11-17,D,0.0
2014/14168336,9382871,14,2014-01-30,14,0.0
2008/12122399,7865866,12,2008-05-16,12,0.0
2007/11896007,7759771,11,2007-08-29,11,0.0
09/408031,6267407,9,1999-09-29,9,0.0
07/852557,5289827,7,1992-03-17,7,0.0
2003/10444718,7424533,10,2003-05-23,10,0.0
2008/12345233,8199745,12,2008-12-29,12,0.0
2004/10886776,7331609,10,2004-07-08,10,0.0
2014/15107576,10517869,15,2014-12-18,15,0.0
2011/13235694,8753260,13,2011-09-19,13,0.0
2012/13626315,8937092,13,2012-09-25,13,0.0
2019/29686822,D928938,29,2019-04-08,D,0.0
8                                   ,5779101,08,1996-11-12,08,0.0
2008/12056328,7602239,12,2008-03-27,12,0.0
07/312251,D314567,7,1989-02-21,7,0.0
2013/13916702,9495783,13,2013-06-13,13,0.0
2001/09845975,6895636,9,2001-04-30,9,0.0
09/614918,6465570,9,2000-07-12,9,0.0
2005/11142186,7217742,11,2005-06-02,11,0.0
2004/29203701,D507400,29,2004-04-16,29,0.0
2008/12122510,7871603,12,2008-05-16,12,0.0
2003/10731084,6940335,10,2003-12-10,10,0.0
2011/13108163,8905576,13,2011-05-16,13,0.0
2001/10257027,7112549,10,2001-09-20,10,0.0
08/437637,5634968,8,1995-05-09,8,0.0
2015/15500890,10690652,15,2015-08-04,15,0.0
29/094097,D415920,29,1998-09-25,29,0.0
D                                   ,D390508,D,1997-02-21,D,0.0
2013/29476630,D719659,29,2013-12-16,29,0.0
09/038240,6118143,9,1998-03-11,9,0.0
2019/16452642,11436638,16,2019-06-26,16,0.0
8                                   ,5729429,8,1996-02-20,8,0.0
2002/10165113,6973986,10,2002-06-06,10,0.0
2006/12090638,7871504,12,2006-09-26,12,0.0
2017/29607337,D856284,29,2017-06-12,D,0.0
2014/29484655,D719854,29,2014-03-12,29,0.0
2009/13257428,8966005,13,2009-05-01,13,0.0
2014/14200595,9075566,14,2014-03-07,14,0.0
8                                   ,5807568,08,1996-11-08,08,0.0
10/011117,6792696,10,2001-11-13,10,0.0
2013/14091755,9874335,14,2013-11-27,14,0.0
06/780594,4784554,6,1985-09-26,6,0.0
08/285698,5626769,8,1994-08-04,8,0.0
8                                   ,5747105,8,1996-04-30,8,0.0
2005/11316897,7477569,11,2005-12-27,11,0.0
09/608066,6830902,9,2000-06-30,9,0.0
08/674564,5668388,8,1996-07-05,8,0.0
2001/09977973,6974203,9,2001-10-17,9,0.0
2014/14318235,10070211,14,2014-06-27,14,0.0
2013/13842862,9159504,13,2013-03-15,13,0.0
2011/13976610,9295135,13,2011-10-11,13,0.0
2009/12865933,8594099,12,2009-11-23,12,0.0
2014/14488372,9645667,14,2014-09-17,14,0.0
29/006210,D354932,29,1993-03-18,29,0.0
09/727007,6353059,9,2000-11-30,9,0.0
2005/11127589,7789854,11,2005-05-12,11,0.0
09/778918,6460669,9,2001-02-08,9,0.0
2003/10640653,7045940,10,2003-08-14,10,0.0
07/426928,4978495,7,1989-10-26,7,0.0
2012/13981143,9533641,13,2012-01-12,13,0.0
08/239553,5407002,8,1994-05-09,8,0.0
2005/11722807,7825603,11,2005-12-21,11,0.0
2019/16419168,11089454,16,2019-05-22,16,0.0
2015/14925053,9284692,14,2015-10-28,14,0.0
2019/16662243,11271208,16,2019-10-24,16,0.0
2004/10562019,7256214,10,2004-06-18,10,0.0
07/721415,5158739,7,1991-06-26,7,0.0
06/077858,4306243,6,1979-09-21,6,0.0
2015/14792390,9203039,14,2015-07-06,14,0.0
06/027917,4249032,6,1979-04-06,6,0.0
2018/16617621,11446682,16,2018-05-24,16,0.0
2016/15245991,11178924,15,2016-08-24,15,0.0
2017/15420767,10456589,15,2017-01-31,15,0.0
07/150772,4875667,7,1988-02-01,7,0.0
2004/10965819,7273818,10,2004-10-18,10,0.0
2013/14066045,9227047,14,2013-10-29,14,0.0
08/676265,5876260,8,1996-10-04,8,0.0
2017/16077606,10755499,16,2017-02-17,16,0.0
8                                   ,5743587,8,1997-03-19,8,0.0
2012/13645866,9275420,13,2012-10-05,13,0.0
2007/11673231,7653397,11,2007-02-09,11,0.0
06/726801,D291691,6,1985-04-24,6,0.0
2006/29256022,D543301,29,2006-03-16,29,0.0
09/527801,6607922,9,2000-03-17,9,0.0
2014/14779064,9450600,14,2014-03-19,14,0.0
06/429799,4483401,6,1982-09-30,6,0.0
06/025197,4296876,6,1979-03-29,6,0.0
8                                   ,5689416,8,1995-06-01,8,0.0
2005/11253796,7382278,11,2005-10-20,11,0.0
2007/12296869,8446699,12,2007-04-11,12,0.0
06/004511,4202384,6,1979-01-18,6,0.0
2005/11579365,8415774,11,2005-04-27,11,0.0
8                                   ,5737742,8,1995-06-27,8,0.0
06/752264,4624523,6,1985-07-03,6,0.0
09/292010,6231747,9,1999-04-15,9,0.0
2005/11058814,7384885,11,2005-02-16,11,0.0
2014/15119907,10362616,15,2014-09-16,15,0.0
05/687986,4053922,5,1976-05-19,5,0.0
2018/16016250,10646484,16,2018-06-22,16,0.0
2020/16743612,11165161,16,2020-01-15,16,0.0
1999/09831792,7168623,9,1999-10-21,9,0.0
08/972072,5972164,8,1997-11-17,8,0.0
2001/09887905,6898721,9,2001-06-22,9,0.0
2008/12745560,8706205,12,2008-11-30,12,0.0
05/802943,4144269,5,1977-06-02,5,0.0
2016/15273813,10037856,15,2016-09-23,15,0.0
06/485099,4459073,6,1983-03-28,6,0.0
2018/16212267,11079437,16,2018-12-06,16,0.0
09/770258,6481791,9,2001-01-26,9,0.0
2010/12779229,8363613,12,2010-05-13,12,0.0
2020/29738736,D941672,29,2020-06-19,D,0.0
08/285633,5546483,8,1994-08-01,8,0.0
07/168706,4937113,7,1988-03-16,7,0.0
2012/13555269,8474702,13,2012-07-23,13,0.0
2009/12632113,8352209,12,2009-12-07,12,0.0
2014/14560791,10339559,14,2014-12-04,14,0.0
2017/16324644,11245350,16,2017-06-26,16,0.0
2020/29723641,D936794,29,2020-02-10,D,0.0
2013/29472799,D715803,29,2013-11-15,29,0.0
06/183124,D268855,6,1980-09-02,6,0.0
2013/29459251,D742006,29,2013-06-27,29,0.0
07/764367,5211216,7,1991-09-23,7,0.0
07/340936,4988694,7,1989-04-20,7,0.0
09/204570,6027097,9,1998-12-03,9,0.0
2005/11159786,7607111,11,2005-06-23,11,0.0
2009/12558006,8134584,12,2009-09-11,12,0.0
2018/16032144,10823694,16,2018-07-11,16,0.0
2015/14668541,9383954,14,2015-03-25,14,0.0
2016/15375978,9764559,15,2016-12-12,15,0.0
2005/11569013,7570006,11,2005-05-12,11,0.0
05/727704,4115271,5,1976-09-29,5,0.0
2004/10779428,6915889,10,2004-02-13,10,0.0
2014/14528289,9704143,14,2014-10-30,14,0.0
2009/12582295,8356929,12,2009-10-20,12,0.0
07/026753,4729275,7,1987-03-17,7,0.0
06/669039,4666527,6,1984-11-06,6,0.0
8                                   ,5844809,08,1996-07-26,08,0.0
08/306701,5538474,8,1994-09-15,8,0.0
07/089383,4857623,7,1987-08-25,7,0.0
2013/13975120,RE45675,13,2013-08-23,13,0.0
2015/14690439,10905452,14,2015-04-19,14,0.0
2015/14628431,9315271,14,2015-02-23,14,0.0
2011/13578071,8982817,13,2011-02-15,13,0.0
2003/10627324,7426570,10,2003-07-25,10,0.0
2013/14020903,9215111,14,2013-09-09,14,0.0
04/862637,4099445,4,1969-09-22,4,0.0
2009/12993050,8425081,12,2009-05-28,12,0.0
07/697670,5144174,7,1991-05-09,7,0.0
2017/15830467,10120126,15,2017-12-04,15,0.0
2006/11562176,7575899,11,2006-11-21,11,0.0
07/789509,5253967,7,1991-11-08,7,0.0
2020/17114704,11387745,17,2020-12-08,17,0.0
06/034432,4281012,6,1979-04-30,6,0.0
09/536017,6716426,9,2000-03-27,9,0.0
08/844822,5928189,8,1997-04-22,8,0.0
2004/10976639,7606550,10,2004-10-29,10,0.0
2018/16617627,11269098,16,2018-08-31,16,0.0
2018/16206799,10542145,16,2018-11-30,16,0.0
2017/15459209,10126231,15,2017-03-15,15,0.0
06/835153,4724944,6,1986-03-03,6,0.0
2012/29410899,D689866,29,2012-01-13,29,0.0
2011/13314524,9925314,13,2011-12-08,13,0.0
2018/29649053,D856827,29,2018-05-25,D,0.0
2019/29676583,D888055,29,2019-01-11,D,0.0
2014/14251536,9474834,14,2014-04-11,14,0.0
07/330069,4970430,7,1989-03-29,7,0.0
2003/10373660,7128577,10,2003-02-26,10,0.0
2008/12255959,8143180,12,2008-10-22,12,0.0
2013/14039034,9538690,14,2013-09-27,14,0.0
2017/15606524,10489934,15,2017-05-26,15,0.0
2015/14837344,9898013,14,2015-08-27,14,0.0
05/652914,4072128,5,1976-01-28,5,0.0
8                                   ,5782511,08,1997-01-03,08,0.0
2020/16983799,11251573,16,2020-08-03,16,0.0
10/307419,6616017,10,2002-12-02,10,0.0
09/704974,6342467,9,2000-11-02,9,0.0
8                                   ,5684210,8,1995-11-10,8,0.0
08/940454,5979316,8,1997-09-30,8,0.0
2008/29317284,D581208,29,2008-04-25,29,0.0
2008/12082836,7953548,12,2008-04-14,12,0.0
2014/14274391,9798683,14,2014-05-09,14,0.0
2016/29572073,D824341,29,2016-07-25,D,0.0
09/921788,6563649,9,2001-08-06,9,0.0
05/749899,4101403,5,1976-12-13,5,0.0
07/889614,5197961,7,1992-05-12,7,0.0
2006/12097014,8621832,12,2006-11-15,12,0.0
2014/14523925,9934168,14,2014-10-26,14,0.0
2010/13142374,9158409,13,2010-09-27,13,0.0
2008/12131637,8688720,12,2008-06-02,12,0.0
06/739126,4672131,6,1985-05-30,6,0.0
2015/14980471,9770936,14,2015-12-28,14,0.0
2013/14905075,10487384,14,2013-07-17,14,0.0
07/787854,5322132,7,1991-11-05,7,0.0
2017/15827402,10391255,15,2017-11-30,15,0.0
06/653874,4632275,6,1984-09-21,6,0.0
2013/13926060,9116136,13,2013-06-25,13,0.0
07/461191,4975671,7,1990-03-07,7,0.0
2018/16161700,10777231,16,2018-10-16,16,0.0
08/776062,5872106,8,1997-02-27,8,0.0
2015/14657486,RE46519,14,2015-03-13,14,0.0
2016/15354415,9988015,15,2016-11-17,15,0.0
09/193036,6106911,9,1998-11-16,9,0.0
05/814428,4160146,5,1977-07-11,5,0.0
2003/10463593,6844993,10,2003-06-18,10,0.0
2008/29329971,D611836,29,2008-12-24,29,0.0
05/969488,4217904,5,1978-12-14,5,0.0
2018/15951598,10968377,15,2018-04-12,15,0.0
2017/15691776,10533091,15,2017-08-31,15,0.0
2008/12738173,8969127,12,2008-10-17,12,0.0
2005/29226119,D528812,29,2005-03-24,29,0.0
06/693583,4619345,6,1985-01-22,6,0.0
2014/14902064,9902248,14,2014-07-02,14,0.0
2019/16249472,10761648,16,2019-01-16,16,0.0
06/160062,4377347,6,1980-06-16,6,0.0
2017/15644199,10280203,15,2017-07-07,15,0.0
05/776467,D249011,5,1977-03-10,5,0.0
05/916550,4182680,5,1978-06-19,5,0.0
06/128734,4332362,6,1980-03-10,6,0.0
2001/09997114,6999409,9,2001-11-29,9,0.0
05/665679,4054405,5,1976-03-10,5,0.0
