patent_id,wipo_field_sequence,wipo_field_id,wipo_sector_title,wipo_field_title
9373632,0,8.0,Electrical engineering,Semiconductors
11260993,0,32.0,Mechanical engineering,Transport
10613995,1,5.0,Electrical engineering,Basic communication processes
10028417,1,6.0,Electrical engineering,Computer technology
9111268,0,12.0,Instruments,Control
5786108,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
6354048,1,35.0,Other fields,Civil engineering
11145936,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
4823714,0,28.0,Mechanical engineering,Textile and paper machines
6145311,1,30.0,Mechanical engineering,Thermal processes and apparatus
6309174,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
7248152,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
6127808,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
7158477,0,4.0,Electrical engineering,Digital communication
5194414,0,24.0,Chemistry,Environmental technology
5054760,0,25.0,Mechanical engineering,Handling
10687635,2,33.0,Other fields,"Furniture, games"
10648673,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
9075096,1,10.0,Instruments,Measurement
7482051,1,25.0,Mechanical engineering,Handling
10721964,0,34.0,Other fields,Other consumer goods
6536020,1,10.0,Instruments,Measurement
11394137,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
9468883,0,24.0,Chemistry,Environmental technology
7106740,0,4.0,Electrical engineering,Digital communication
5000998,1,32.0,Mechanical engineering,Transport
11274165,2,14.0,Chemistry,Organic fine chemistry
4009988,0,30.0,Mechanical engineering,Thermal processes and apparatus
4872586,0,25.0,Mechanical engineering,Handling
7243649,0,13.0,Instruments,Medical technology
10843532,1,25.0,Mechanical engineering,Handling
10288495,0,9.0,Instruments,Optics
10495743,1,3.0,Electrical engineering,Telecommunications
5089277,1,29.0,Mechanical engineering,Other special machines
6061815,1,10.0,Instruments,Measurement
10214748,0,15.0,Chemistry,Biotechnology
10195312,0,17.0,Chemistry,"Macromolecular chemistry, polymers"
9487184,0,32.0,Mechanical engineering,Transport
4808317,1,24.0,Chemistry,Environmental technology
4551395,0,20.0,Chemistry,"Materials, metallurgy"
4142049,0,14.0,Chemistry,Organic fine chemistry
7754838,0,14.0,Chemistry,Organic fine chemistry
9043820,0,4.0,Electrical engineering,Digital communication
9500112,2,23.0,Chemistry,Chemical engineering
4135299,1,34.0,Other fields,Other consumer goods
10827875,1,25.0,Mechanical engineering,Handling
11364104,0,13.0,Instruments,Medical technology
4997997,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
8885238,1,9.0,Instruments,Optics
10993214,0,4.0,Electrical engineering,Digital communication
5489575,1,15.0,Chemistry,Biotechnology
10216473,0,4.0,Electrical engineering,Digital communication
8995206,0,6.0,Electrical engineering,Computer technology
10224480,1,6.0,Electrical engineering,Computer technology
7972279,0,13.0,Instruments,Medical technology
6612027,0,2.0,Electrical engineering,Audio-visual technology
7934362,0,25.0,Mechanical engineering,Handling
5685613,1,13.0,Instruments,Medical technology
5525518,0,10.0,Instruments,Measurement
6238774,0,20.0,Chemistry,"Materials, metallurgy"
10021860,0,29.0,Mechanical engineering,Other special machines
8411150,1,2.0,Electrical engineering,Audio-visual technology
5583883,1,30.0,Mechanical engineering,Thermal processes and apparatus
4862865,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
9663789,2,11.0,Instruments,Analysis of biological materials
5748590,0,2.0,Electrical engineering,Audio-visual technology
8341773,0,32.0,Mechanical engineering,Transport
6318909,0,9.0,Instruments,Optics
4877671,0,21.0,Chemistry,"Surface technology, coating"
9789668,1,21.0,Chemistry,"Surface technology, coating"
4577170,0,3.0,Electrical engineering,Telecommunications
11400053,1,13.0,Instruments,Medical technology
8765755,0,16.0,Chemistry,Pharmaceuticals
10657383,0,4.0,Electrical engineering,Digital communication
10988947,1,10.0,Instruments,Measurement
7850138,0,32.0,Mechanical engineering,Transport
8266454,0,6.0,Electrical engineering,Computer technology
6160768,0,2.0,Electrical engineering,Audio-visual technology
11133654,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
8375826,1,31.0,Mechanical engineering,Mechanical elements
5160921,0,2.0,Electrical engineering,Audio-visual technology
6244588,1,25.0,Mechanical engineering,Handling
5907147,2,34.0,Other fields,Other consumer goods
7917394,1,7.0,Electrical engineering,IT methods for management
4490002,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
4915122,0,31.0,Mechanical engineering,Mechanical elements
9989254,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
4981757,0,19.0,Chemistry,Basic materials chemistry 
7999907,0,9.0,Instruments,Optics
7906751,1,32.0,Mechanical engineering,Transport
4441168,0,5.0,Electrical engineering,Basic communication processes
7520134,0,30.0,Mechanical engineering,Thermal processes and apparatus
9443495,1,4.0,Electrical engineering,Digital communication
9866144,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
8336743,0,25.0,Mechanical engineering,Handling
8156832,0,23.0,Chemistry,Chemical engineering
4253958,0,24.0,Chemistry,Environmental technology
7440603,0,13.0,Instruments,Medical technology
10314276,0,18.0,Chemistry,Food chemistry
11335381,3,35.0,Other fields,Civil engineering
8269010,0,16.0,Chemistry,Pharmaceuticals
6926899,0,11.0,Instruments,Analysis of biological materials
10056885,2,8.0,Electrical engineering,Semiconductors
6892505,0,29.0,Mechanical engineering,Other special machines
11048298,0,6.0,Electrical engineering,Computer technology
6773833,0,2.0,Electrical engineering,Audio-visual technology
7700222,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
10881130,0,29.0,Mechanical engineering,Other special machines
9049134,1,6.0,Electrical engineering,Computer technology
7018996,1,16.0,Chemistry,Pharmaceuticals
8500354,1,19.0,Chemistry,Basic materials chemistry 
6483958,1,10.0,Instruments,Measurement
5536113,0,35.0,Other fields,Civil engineering
7906665,1,20.0,Chemistry,"Materials, metallurgy"
10688902,0,25.0,Mechanical engineering,Handling
5066376,0,10.0,Instruments,Measurement
4523973,0,21.0,Chemistry,"Surface technology, coating"
4050276,0,26.0,Mechanical engineering,Machine tools
10946060,0,16.0,Chemistry,Pharmaceuticals
10907941,1,29.0,Mechanical engineering,Other special machines
11176109,0,6.0,Electrical engineering,Computer technology
8007591,1,8.0,Electrical engineering,Semiconductors
8033704,0,13.0,Instruments,Medical technology
4269810,1,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
4645645,0,30.0,Mechanical engineering,Thermal processes and apparatus
9844158,2,6.0,Electrical engineering,Computer technology
4814710,0,10.0,Instruments,Measurement
5150797,1,23.0,Chemistry,Chemical engineering
5846298,1,20.0,Chemistry,"Materials, metallurgy"
7296018,0,6.0,Electrical engineering,Computer technology
8503202,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
8098011,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
5013444,0,14.0,Chemistry,Organic fine chemistry
6984616,0,19.0,Chemistry,Basic materials chemistry 
5602423,1,8.0,Electrical engineering,Semiconductors
4506116,0,3.0,Electrical engineering,Telecommunications
7006214,0,10.0,Instruments,Measurement
10795975,0,4.0,Electrical engineering,Digital communication
11047699,0,12.0,Instruments,Control
4481653,1,27.0,Mechanical engineering,"Engines, pumps, turbines"
4241712,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
7143462,0,34.0,Other fields,Other consumer goods
9651119,1,31.0,Mechanical engineering,Mechanical elements
11027520,0,21.0,Chemistry,"Surface technology, coating"
5172458,0,28.0,Mechanical engineering,Textile and paper machines
4402961,0,14.0,Chemistry,Organic fine chemistry
8301651,0,6.0,Electrical engineering,Computer technology
5742418,0,3.0,Electrical engineering,Telecommunications
3991243,2,31.0,Mechanical engineering,Mechanical elements
9283693,1,26.0,Mechanical engineering,Machine tools
9797538,0,24.0,Chemistry,Environmental technology
10202660,0,15.0,Chemistry,Biotechnology
9545124,0,34.0,Other fields,Other consumer goods
4501224,0,25.0,Mechanical engineering,Handling
10290859,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
6612331,0,12.0,Instruments,Control
10323432,1,25.0,Mechanical engineering,Handling
5440654,0,9.0,Instruments,Optics
9997407,0,8.0,Electrical engineering,Semiconductors
7923535,2,14.0,Chemistry,Organic fine chemistry
7283396,0,6.0,Electrical engineering,Computer technology
9513683,1,6.0,Electrical engineering,Computer technology
10166749,0,8.0,Electrical engineering,Semiconductors
10667630,2,35.0,Other fields,Civil engineering
7704834,0,8.0,Electrical engineering,Semiconductors
9943219,0,13.0,Instruments,Medical technology
9674413,0,9.0,Instruments,Optics
6700721,1,5.0,Electrical engineering,Basic communication processes
4609568,0,8.0,Electrical engineering,Semiconductors
9461215,1,19.0,Chemistry,Basic materials chemistry 
11378591,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
6651404,0,25.0,Mechanical engineering,Handling
4006345,2,12.0,Instruments,Control
10100387,1,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
7908437,0,6.0,Electrical engineering,Computer technology
5772699,1,19.0,Chemistry,Basic materials chemistry 
9301204,0,4.0,Electrical engineering,Digital communication
9791316,0,10.0,Instruments,Measurement
7455539,0,2.0,Electrical engineering,Audio-visual technology
8285380,2,13.0,Instruments,Medical technology
7953075,0,4.0,Electrical engineering,Digital communication
11392730,0,6.0,Electrical engineering,Computer technology
6629632,0,26.0,Mechanical engineering,Machine tools
9196785,0,8.0,Electrical engineering,Semiconductors
6385291,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
9157466,0,31.0,Mechanical engineering,Mechanical elements
4828592,1,9.0,Instruments,Optics
6626249,0,26.0,Mechanical engineering,Machine tools
6941559,0,4.0,Electrical engineering,Digital communication
10142312,0,4.0,Electrical engineering,Digital communication
9350726,1,6.0,Electrical engineering,Computer technology
4792355,0,21.0,Chemistry,"Surface technology, coating"
10385230,0,19.0,Chemistry,Basic materials chemistry 
4326629,0,25.0,Mechanical engineering,Handling
6490504,0,25.0,Mechanical engineering,Handling
8094748,0,4.0,Electrical engineering,Digital communication
10494354,0,14.0,Chemistry,Organic fine chemistry
7396499,2,24.0,Chemistry,Environmental technology
8611966,0,3.0,Electrical engineering,Telecommunications
10464200,2,26.0,Mechanical engineering,Machine tools
7532228,0,2.0,Electrical engineering,Audio-visual technology
10511615,0,4.0,Electrical engineering,Digital communication
10629445,1,29.0,Mechanical engineering,Other special machines
9158972,1,2.0,Electrical engineering,Audio-visual technology
11076530,1,31.0,Mechanical engineering,Mechanical elements
7096191,1,12.0,Instruments,Control
9849366,0,33.0,Other fields,"Furniture, games"
4825970,0,32.0,Mechanical engineering,Transport
7400557,0,2.0,Electrical engineering,Audio-visual technology
7526362,0,12.0,Instruments,Control
5830304,0,29.0,Mechanical engineering,Other special machines
5856196,0,11.0,Instruments,Analysis of biological materials
10242377,0,7.0,Electrical engineering,IT methods for management
8314222,0,15.0,Chemistry,Biotechnology
6787349,0,11.0,Instruments,Analysis of biological materials
8434452,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
9655028,0,4.0,Electrical engineering,Digital communication
4406055,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
10116827,1,6.0,Electrical engineering,Computer technology
10678146,0,9.0,Instruments,Optics
9822488,0,20.0,Chemistry,"Materials, metallurgy"
4114568,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
5699946,0,29.0,Mechanical engineering,Other special machines
7121402,1,25.0,Mechanical engineering,Handling
7527770,3,34.0,Other fields,Other consumer goods
4633310,0,2.0,Electrical engineering,Audio-visual technology
11265219,0,4.0,Electrical engineering,Digital communication
6088186,0,2.0,Electrical engineering,Audio-visual technology
7938985,0,20.0,Chemistry,"Materials, metallurgy"
11322648,1,3.0,Electrical engineering,Telecommunications
7682732,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
7726301,0,30.0,Mechanical engineering,Thermal processes and apparatus
5781720,0,6.0,Electrical engineering,Computer technology
10900766,0,6.0,Electrical engineering,Computer technology
6877080,0,6.0,Electrical engineering,Computer technology
11271809,0,4.0,Electrical engineering,Digital communication
11069993,0,1.0,Electrical engineering,"Electrical machinery, apparatus, energy"
4063910,0,5.0,Electrical engineering,Basic communication processes
10162280,0,9.0,Instruments,Optics
7335035,1,2.0,Electrical engineering,Audio-visual technology
11419877,0,16.0,Chemistry,Pharmaceuticals
5135497,1,25.0,Mechanical engineering,Handling
4275394,2,12.0,Instruments,Control
8948612,1,3.0,Electrical engineering,Telecommunications
9970565,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
5940031,1,10.0,Instruments,Measurement
6830309,0,28.0,Mechanical engineering,Textile and paper machines
8664271,0,16.0,Chemistry,Pharmaceuticals
6140356,0,16.0,Chemistry,Pharmaceuticals
10231108,0,4.0,Electrical engineering,Digital communication
10792317,1,18.0,Chemistry,Food chemistry
4096129,0,17.0,Chemistry,"Macromolecular chemistry, polymers"
9299012,0,6.0,Electrical engineering,Computer technology
9642960,2,6.0,Electrical engineering,Computer technology
4768339,0,35.0,Other fields,Civil engineering
9964356,0,23.0,Chemistry,Chemical engineering
10280202,2,16.0,Chemistry,Pharmaceuticals
4239211,0,32.0,Mechanical engineering,Transport
9082452,0,6.0,Electrical engineering,Computer technology
8148369,0,16.0,Chemistry,Pharmaceuticals
7365185,0,15.0,Chemistry,Biotechnology
8424648,0,31.0,Mechanical engineering,Mechanical elements
4089711,0,20.0,Chemistry,"Materials, metallurgy"
7185089,0,4.0,Electrical engineering,Digital communication
8035735,0,2.0,Electrical engineering,Audio-visual technology
5748080,0,32.0,Mechanical engineering,Transport
10741630,1,26.0,Mechanical engineering,Machine tools
10449550,0,23.0,Chemistry,Chemical engineering
10464909,1,16.0,Chemistry,Pharmaceuticals
8451339,0,2.0,Electrical engineering,Audio-visual technology
6919104,0,20.0,Chemistry,"Materials, metallurgy"
9179445,0,4.0,Electrical engineering,Digital communication
6868817,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
7787394,0,4.0,Electrical engineering,Digital communication
8051846,0,27.0,Mechanical engineering,"Engines, pumps, turbines"
11273729,0,32.0,Mechanical engineering,Transport
6649739,1,16.0,Chemistry,Pharmaceuticals
8368982,0,9.0,Instruments,Optics
10628010,0,6.0,Electrical engineering,Computer technology
4833761,0,34.0,Other fields,Other consumer goods
7573024,2,5.0,Electrical engineering,Basic communication processes
