patent_id,ipc_sequence,classification_level,section,ipc_class,subclass,main_group,subgroup,symbol_position,classification_value,classification_status,classification_data_source,action_date,ipc_version_indicator
10857719,1,A,B,65,B,55,4,L,I,B,H,2020-12-08,2006-01-01
7479904,0,A,H,3,M,5,00,F,I,B,H,2009-01-20,2006-01-01
4841943,0,,F,2,M,31,00,,,,,,
4821211,0,,G,9,G,1,14,,,,,,
10692020,3,A,H,4,N,7,14,L,I,B,H,2020-06-23,2006-01-01
10942284,2,A,H,1,L,31,24,L,I,B,H,2021-03-09,2014-01-01
7045831,1,A,H,1,L,29,74,L,I,B,H,2006-05-16,2006-01-01
10295711,8,A,C,25,D,11,12,L,I,B,H,2019-05-21,2006-01-01
7682576,0,A,F,27,B,15,08,F,I,B,H,2010-03-23,2006-01-01
9987652,1,A,B,5,C,7,0,L,I,B,H,2018-06-05,2006-01-01
6946249,1,,C,12,Q,001,/68,,,,,,
4215151,0,,A,23,F,1,02,,,,,,
11364484,11,A,B,1,D,53,94,L,I,B,H,2022-06-21,2006-01-01
6204793,0,,H,3,M,1,00,,,,,,
9248882,0,A,B,62,M,1,36,L,I,B,H,2016-02-02,2013-01-01
9147599,2,A,H,1,L,21,18,L,I,B,H,2015-09-29,2006-01-01
6475898,0,,H,1,L,21,4763,,,,,,
9381957,2,A,G,5,D,7,06,L,I,B,H,2016-07-05,2006-01-01
11352519,0,A,C,9,D,103,0,F,I,B,H,2022-06-07,2006-01-01
10854001,2,A,G,6,T,7,521,L,I,B,H,2020-12-01,2017-01-01
5305215,0,,G,6,F,15,20,,,,,,
7375245,1,A,C,7,C,69,76,L,I,B,H,2008-05-20,2006-01-01
5750063,1,,D,1,F,8,04,,,,,,
7303810,0,A,B,32,B,7,02,F,I,B,H,2007-12-04,2006-01-01
10673250,0,A,H,2,J,7,0,F,I,B,H,2020-06-02,2006-01-01
6644732,0,,A,47,C,4,00,,,,,,
8203758,1,A,G,6,K,15,02,L,I,B,H,2012-06-19,2006-01-01
9731742,2,A,B,62,B,5,06,L,N,B,H,2017-08-15,2006-01-01
10701259,0,A,H,4,N,5,232,F,I,B,H,2020-06-30,2006-01-01
10738309,2,A,A,61,K,48,0,L,N,B,H,2020-08-11,2006-01-01
9567249,1,A,C,2,F,1,70,L,I,B,H,2017-02-14,2006-01-01
9188409,3,A,F,41,H,7,04,L,I,B,H,2015-11-17,2006-01-01
4588847,0,,C,7,C,29,76,,,,,,
8680873,0,A,G,1,R,31,02,F,I,B,H,2014-03-25,2006-01-01
9908899,15,A,C,7,D,305,10,L,I,B,H,2018-03-06,2006-01-01
9914689,4,A,C,8,G,63,06,L,I,B,H,2018-03-13,2006-01-01
7486168,0,A,H,1,F,5,00,F,I,B,H,2009-02-03,2006-01-01
10593989,12,A,H,1,M,4,4,L,I,B,H,2020-03-17,2006-01-01
9805178,1,A,G,6,F,21,83,L,I,B,H,2017-10-31,2013-01-01
7127545,0,A,G,6,F,13,00,F,I,B,H,2006-10-24,2006-01-01
7725531,0,A,G,6,F,15,16,F,I,B,H,2010-05-25,2006-01-01
8083661,0,A,B,31,B,1,25,F,I,B,H,2011-12-27,2006-01-01
9998323,1,A,G,6,F,9,445,L,I,B,H,2018-06-12,2018-01-01
10239977,10,A,C,8,F,210,14,L,N,B,H,2019-03-26,2006-01-01
9121554,5,A,F,21,V,21,30,L,N,B,H,2015-09-01,2006-01-01
9023182,0,A,B,1,J,19,12,F,I,B,H,2015-05-05,2006-01-01
8445389,0,A,H,1,L,21,302,F,I,B,H,2013-05-21,2006-01-01
11131176,3,A,E,21,B,44,0,L,I,B,H,2021-09-28,2006-01-01
8251740,0,A,H,1,R,3,00,F,I,B,H,2012-08-28,2006-01-01
10578248,1,A,B,63,B,3,2,L,I,B,H,2020-03-03,2006-01-01
11173348,0,A,A,63,B,37,6,F,I,B,H,2021-11-16,2006-01-01
8985592,3,A,F,1,D,11,00,L,I,B,H,2015-03-24,2006-01-01
9668188,2,A,H,4,W,36,00,L,I,B,H,2017-05-30,2009-01-01
10153657,1,A,H,2,J,7,2,L,I,B,H,2018-12-11,2016-01-01
6078455,0,,G,11,B,5,02,,,,,,
10760169,0,A,C,25,B,3,0,F,I,B,H,2020-09-01,2006-01-01
8792083,1,A,G,3,B,27,72,L,I,B,H,2014-07-29,2006-01-01
6242266,0,,G,1,N,33,543,,,,,,
9838584,0,A,H,4,N,5,225,F,I,B,H,2017-12-05,2006-01-01
9219283,0,A,H,1,M,8,04,F,I,B,H,2015-12-22,2006-01-01
6400002,0,,H,1,L,29,207,,,,,,
4435656,0,,H,3,L,7,00,,,,,,
11404485,0,A,H,1,L,27,32,F,I,B,H,2022-08-02,2006-01-01
4465732,1,,B,5,D,3,02,,,,,,
11160611,5,A,A,61,B,34,20,L,I,B,H,2021-11-02,2016-01-01
9262823,4,A,H,4,N,13,04,L,I,B,H,2016-02-16,2006-01-01
11034650,19,A,C,7,D,295,155,L,I,B,H,2021-06-15,2006-01-01
9072768,3,A,A,61,K,35,745,L,I,B,H,2015-07-07,2015-01-01
7183090,1,A,C,7,H,21,04,L,N,B,H,2007-02-27,2006-01-01
10085344,9,A,H,1,C,7,0,L,I,B,H,2018-09-25,2006-01-01
7729590,3,A,H,4,N,11,02,L,I,B,H,2010-06-01,2006-01-01
3990067,0,,G,8,B,25,00,,,,,,
4367340,3,,C,7,C,49,537,,,,,,
11446032,2,A,A,61,B,17,64,L,I,B,H,2022-09-20,2006-01-01
9093484,7,A,C,30,B,25,18,L,I,B,H,2015-07-28,2006-01-01
6997400,3,A,A,1,C,23,00,L,I,B,H,2006-02-14,2006-01-01
10707547,1,A,H,1,P,1,215,L,I,B,H,2020-07-07,2006-01-01
10340522,1,A,C,8,F,220,56,L,I,B,H,2019-07-02,2006-01-01
9389367,3,A,G,2,B,6,24,L,I,B,H,2016-07-12,2006-01-01
11313023,8,A,C,23,C,28,2,L,I,B,H,2022-04-26,2006-01-01
10793727,3,A,C,9,D,7,65,L,N,B,H,2020-10-06,2018-01-01
10291414,2,A,G,6,F,21,72,L,I,B,H,2019-05-14,2013-01-01
D465416,0,,D,0,903,,,,,,,,
8761796,0,A,H,4,M,11,04,F,I,B,H,2014-06-24,2006-01-01
4637261,1,,G,1,M,19,00,,,,,,
10852627,2,A,G,2,B,27,1,L,I,B,H,2020-12-01,2006-01-01
10578683,0,A,G,1,R,33,7,F,I,B,H,2020-03-03,2006-01-01
9941604,0,A,H,1,R,13,60,F,I,B,H,2018-04-10,2006-01-01
10504727,3,A,C,23,C,16,40,L,I,B,H,2019-12-10,2006-01-01
9186623,2,A,B,1,D,53,04,L,I,B,H,2015-11-17,2006-01-01
9870380,2,A,H,4,L,29,08,L,I,B,H,2018-01-16,2006-01-01
9250027,1,A,F,28,F,9,00,L,I,B,H,2016-02-02,2006-01-01
9283823,0,A,B,60,G,17,015,F,I,B,H,2016-03-15,2006-01-01
11162846,3,A,G,1,J,5,2,L,I,B,H,2021-11-02,2006-01-01
8982891,0,A,H,4,L,12,28,F,I,B,H,2015-03-17,2006-01-01
8491002,0,A,B,60,R,21,20,F,I,B,H,2013-07-23,2011-01-01
9859375,13,A,H,1,L,21,306,L,N,B,H,2018-01-02,2006-01-01
8900006,2,A,H,1,R,13,66,L,I,B,H,2014-12-02,2006-01-01
11075804,0,A,G,6,F,15,16,F,I,B,H,2021-07-27,2006-01-01
3933580,1,,G,21,C,17,00,,,,,,
10318307,0,A,G,6,F,9,30,F,I,B,H,2019-06-11,2018-01-01
10259429,1,A,B,60,S,1,40,L,I,B,H,2019-04-16,2006-01-01
9250381,0,A,G,2,F,1,1333,F,I,B,H,2016-02-02,2006-01-01
4350887,0,,G,1,J,5,00,,,,,,
11402511,8,A,G,1,J,3,44,L,I,B,H,2022-08-02,2006-01-01
8029883,1,A,B,32,B,5,16,L,I,B,H,2011-10-04,2006-01-01
10617290,2,A,F,21,V,29,71,L,I,B,H,2020-04-14,2015-01-01
11133878,0,A,G,8,G,1,0,F,I,B,H,2021-09-28,2006-01-01
9857553,2,A,H,4,N,5,225,L,I,B,H,2018-01-02,2006-01-01
11293917,8,A,C,12,Q,1,6837,L,I,B,H,2022-04-05,2018-01-01
8242088,2,A,A,61,K,38,00,L,I,B,H,2012-08-14,2006-01-01
11334906,5,A,G,6,Q,20,12,L,I,B,H,2022-05-17,2012-01-01
4136063,0,,B,1,J,21,04,,,,,,
8017977,1,A,H,1,L,21,02,L,I,B,H,2011-09-13,2006-01-01
10211564,6,A,H,1,R,9,18,L,N,B,H,2019-02-19,2006-01-01
10471959,1,A,B,60,C,19,0,L,I,B,H,2019-11-12,2006-01-01
9126643,1,A,B,60,H,1,00,L,I,B,H,2015-09-08,2006-01-01
9802946,1,A,C,7,D,471,20,L,I,B,H,2017-10-31,2006-01-01
7417328,0,A,H,1,L,23,48,F,I,B,H,2008-08-26,2006-01-01
8051351,0,A,G,1,R,31,28,F,I,B,H,2011-11-01,2006-01-01
6932600,2,,A,61,C,005,/04,,,,,,
9249254,4,A,C,8,G,18,48,L,I,B,H,2016-02-02,2006-01-01
6635881,0,,H,1,J,37,14,,,,,,
4794467,1,,G,11,B,5,86,,,,,,
10664992,1,A,G,6,T,7,73,L,I,B,H,2020-05-26,2017-01-01
9952485,0,A,H,4,N,5,225,F,I,B,H,2018-04-24,2006-01-01
10670283,5,A,F,24,F,13,20,L,N,B,H,2020-06-02,2006-01-01
7182172,1,A,F,1,N,1,24,L,I,B,H,2007-02-27,2006-01-01
10216772,6,A,G,6,Q,10,10,L,I,B,H,2019-02-26,2012-01-01
9595684,2,A,H,1,L,51,56,L,I,B,H,2017-03-14,2006-01-01
9957828,11,A,F,16,J,15,00,L,I,B,H,2018-05-01,2006-01-01
9096560,19,A,A,1,N,55,00,L,I,B,H,2015-08-04,2006-01-01
7804925,1,A,H,4,L,25,00,L,I,B,H,2010-09-28,2006-01-01
10969217,16,A,C,23,C,4,134,L,N,B,H,2021-04-06,2016-01-01
9485325,0,A,H,4,L,12,28,F,I,B,H,2016-11-01,2006-01-01
10471589,6,A,B,25,J,19,2,L,I,B,H,2019-11-12,2006-01-01
7304592,0,A,H,3,M,3,00,F,I,B,H,2007-12-04,2006-01-01
7115908,1,A,H,1,L,31,12,L,I,B,H,2006-10-03,2006-01-01
8446524,0,A,H,4,N,7,01,F,I,B,H,2013-05-21,2006-01-01
8409808,1,A,G,1,N,33,53,L,I,B,H,2013-04-02,2006-01-01
10880850,0,A,H,4,W,56,0,F,I,B,H,2020-12-29,2009-01-01
4613622,1,,A,61,K,31,045,,,,,,
6989969,1,A,G,11,B,5,54,L,I,B,H,2006-01-24,2006-01-01
10364943,5,A,F,21,K,9,238,L,I,B,H,2019-07-30,2016-01-01
10508215,7,A,C,8,G,18,80,L,I,B,H,2019-12-17,2006-01-01
5638970,0,,B,65,D,55,02,,,,,,
11002539,4,A,B,60,W,40,76,L,I,B,H,2021-05-11,2012-01-01
10551605,5,A,G,2,B,21,16,L,N,B,H,2020-02-04,2006-01-01
4738356,2,,F,16,K,27,12,,,,,,
10002830,3,A,H,1,L,21,288,L,I,B,H,2018-06-19,2006-01-01
10966001,11,A,H,4,N,21,242,L,I,B,H,2021-03-30,2011-01-01
8633120,1,A,B,32,B,19,00,L,I,B,H,2014-01-21,2006-01-01
7832008,3,A,G,6,F,15,173,L,I,B,H,2010-11-09,2006-01-01
11381260,2,A,H,3,M,13,39,L,I,B,H,2022-07-05,2006-01-01
9466639,0,A,H,1,L,21,00,F,I,B,H,2016-10-11,2006-01-01
8815147,1,A,C,22,C,38,46,L,I,B,H,2014-08-26,2006-01-01
6198813,0,,H,4,M,3,42,,,,,,
7118578,3,A,A,61,F,2,32,L,I,B,H,2006-10-10,2006-01-01
4617915,0,,A,61,B,1,00,,,,,,
10714100,3,A,G,10,L,19,4,L,I,B,H,2020-07-14,2013-01-01
8879845,4,A,G,6,F,17,27,L,I,B,H,2014-11-04,2006-01-01
5767051,2,,C,11,D,1,90,,,,,,
11071230,2,A,H,1,L,23,467,L,I,B,H,2021-07-20,2006-01-01
8124843,6,A,A,1,H,5,10,L,I,B,H,2012-02-28,2006-01-01
10563771,0,A,F,16,J,15,3288,F,I,B,H,2020-02-18,2016-01-01
10892512,1,A,H,1,M,10,587,L,I,B,H,2021-01-12,2010-01-01
6848048,0,,H,4,L,9,00,,,,,,
6309829,0,,C,12,Q,1,68,,,,,,
10913493,0,A,B,62,D,5,4,F,I,B,H,2021-02-09,2006-01-01
11128820,0,A,H,4,N,5,341,F,I,B,H,2021-09-21,2011-01-01
11062588,4,A,H,2,J,7,35,L,I,B,H,2021-07-13,2006-01-01
6991589,0,A,A,63,B,69,06,F,I,B,H,2006-01-31,2006-01-01
6923261,9,,E,21,B,007,/20,,,,,,
7353102,1,A,G,6,F,19,00,L,I,B,H,2008-04-01,2006-01-01
11229581,0,A,A,61,K,6,50,F,I,B,H,2022-01-25,2020-01-01
10848233,4,A,H,4,L,27,26,L,I,B,H,2020-11-24,2006-01-01
11201532,3,A,H,2,K,7,8,L,I,B,H,2021-12-14,2006-01-01
9661356,3,A,H,3,M,13,35,L,I,B,H,2017-05-23,2006-01-01
10926927,0,A,B,65,D,63,10,F,I,B,H,2021-02-23,2006-01-01
8677103,3,A,G,6,F,15,00,L,I,B,H,2014-03-18,2006-01-01
4494107,1,,H,3,F,3,45,,,,,,
9455246,9,A,H,1,L,21,306,L,I,B,H,2016-09-27,2006-01-01
10674111,5,A,G,11,B,27,0,L,I,B,H,2020-06-02,2006-01-01
5100481,0,,H,1,B,12,00,,,,,,
8648861,1,A,G,6,F,17,00,L,I,B,H,2014-02-11,2006-01-01
9074800,0,A,F,25,B,49,00,F,I,B,H,2015-07-07,2006-01-01
9179800,3,A,A,47,J,39,02,L,I,B,H,2015-11-10,2006-01-01
10269368,0,A,G,10,L,15,20,F,I,B,H,2019-04-23,2006-01-01
7750215,2,A,A,1,H,1,02,L,I,B,H,2010-07-06,2006-01-01
10098102,3,A,H,4,L,5,0,L,I,B,H,2018-10-09,2006-01-01
6416029,0,,A,47,B,91,00,,,,,,
11248092,4,A,C,8,F,220,44,L,I,B,H,2022-02-15,2006-01-01
10523157,1,A,H,3,F,1,2,L,I,B,H,2019-12-31,2006-01-01
6527251,0,,B,66,F,3,00,,,,,,
10019142,2,A,G,6,F,3,488,L,I,B,H,2018-07-10,2013-01-01
9311183,4,A,G,11,C,29,02,L,I,B,H,2016-04-12,2006-01-01
10198447,5,A,H,4,L,29,14,L,I,B,H,2019-02-05,2006-01-01
9627903,1,A,H,2,J,9,00,L,I,B,H,2017-04-18,2006-01-01
10444590,1,A,G,9,G,3,34,L,I,B,H,2019-10-15,2006-01-01
10834706,3,A,H,4,L,5,0,L,I,B,H,2020-11-10,2006-01-01
5789440,1,,A,61,K,31,38,,,,,,
9799818,1,A,A,61,B,8,00,L,I,B,H,2017-10-24,2006-01-01
9103571,3,A,F,25,B,30,02,L,I,B,H,2015-08-11,2006-01-01
5079522,1,,H,3,L,7,093,,,,,,
8297857,1,A,E,5,B,73,00,L,I,B,H,2012-10-30,2006-01-01
10331456,1,A,D,5,B,19,8,L,I,B,H,2019-06-25,2006-01-01
9111771,2,A,H,1,L,29,06,L,I,B,H,2015-08-18,2006-01-01
8349912,4,A,C,7,C,211,36,L,I,B,H,2013-01-08,2006-01-01
11420686,1,A,B,60,R,7,6,L,I,B,H,2022-08-23,2006-01-01
5630015,0,,G,10,L,3,02,,,,,,
5540767,0,,C,9,D,5,00,,,,,,
7400204,0,A,H,3,L,7,00,F,I,B,H,2008-07-15,2006-01-01
10848377,0,A,H,4,L,12,24,F,I,B,H,2020-11-24,2006-01-01
9810781,3,A,H,4,W,74,08,L,I,B,H,2017-11-07,2009-01-01
10552528,2,A,G,6,F,17,24,L,I,B,H,2020-02-04,2006-01-01
4728700,1,,C,8,J,3,00,,,,,,
9686919,2,A,B,65,B,63,02,L,I,B,H,2017-06-27,2006-01-01
9090827,4,A,C,9,K,11,01,L,I,B,H,2015-07-28,2006-01-01
10486616,0,A,B,60,R,11,6,F,I,B,H,2019-11-26,2006-01-01
10401018,4,A,F,21,V,33,0,L,I,B,H,2019-09-03,2006-01-01
9456687,0,A,A,47,B,37,00,F,I,B,H,2016-10-04,2006-01-01
10194963,3,A,A,61,B,17,17,L,I,B,H,2019-02-05,2006-01-01
3956150,0,,C,4,B,35,46,,,,,,
11355255,5,A,G,21,C,9,4,L,I,B,H,2022-06-07,2006-01-01
10605216,11,A,B,60,K,6,38,L,I,B,H,2020-03-31,2007-10-01
6814135,0,,F,28,F,9,02,,,,,,
9441415,0,A,E,6,B,3,66,L,I,B,H,2016-09-13,2006-01-01
10829860,4,A,C,2,F,1,461,L,I,B,H,2020-11-10,2006-01-01
10150185,17,A,H,1,L,23,498,L,N,B,H,2018-12-11,2006-01-01
10776608,8,A,G,6,K,9,3,L,I,B,H,2020-09-15,2006-01-01
11335097,4,A,H,4,N,21,25,L,I,B,H,2022-05-17,2011-01-01
7265458,0,A,H,2,J,9,00,F,I,B,H,2007-09-04,2006-01-01
9207968,2,A,G,6,F,12,16,L,I,B,H,2015-12-08,2006-01-01
9420283,15,A,H,4,N,19,146,L,I,B,H,2016-08-16,2014-01-01
7731639,3,A,A,63,B,23,04,L,I,B,H,2010-06-08,2006-01-01
9568703,3,A,H,4,N,1,00,L,I,B,H,2017-02-14,2006-01-01
10337388,7,A,C,25,D,3,12,L,I,B,H,2019-07-02,2006-01-01
9715907,0,A,G,11,C,7,22,F,I,B,H,2017-07-25,2006-01-01
8891226,0,A,H,1,G,4,06,F,I,B,H,2014-11-18,2006-01-01
8207388,0,A,C,7,C,15,12,F,I,B,H,2012-06-26,2006-01-01
9169237,11,A,A,61,K,31,541,L,I,B,H,2015-10-27,2006-01-01
8790200,0,A,F,16,H,57,02,F,I,B,H,2014-07-29,2012-01-01
10316176,7,A,C,10,M,143,4,L,I,B,H,2019-06-11,2006-01-01
11118111,2,A,G,2,F,1,13357,L,I,B,H,2021-09-14,2006-01-01
9044074,0,A,A,45,C,15,00,F,I,B,H,2015-06-02,2006-01-01
8990795,0,A,G,6,F,9,44,F,I,B,H,2015-03-24,2006-01-01
10865269,18,A,G,1,N,21,41,L,N,B,H,2020-12-15,2006-01-01
11140609,2,A,H,4,W,8,0,L,I,B,H,2021-10-05,2009-01-01
11275827,2,A,G,6,F,9,54,L,I,B,H,2022-03-15,2006-01-01
10000871,1,A,D,5,B,43,0,L,I,B,H,2018-06-19,2006-01-01
10612219,1,A,B,5,B,15,65,L,I,B,H,2020-04-07,2018-01-01
8872061,0,A,B,23,K,26,14,F,I,B,H,2014-10-28,2014-01-01
11214936,4,A,E,1,H,3,2,L,I,B,H,2022-01-04,2006-01-01
10942028,4,A,G,1,S,15,87,L,I,B,H,2021-03-09,2006-01-01
5079950,1,,H,1,H,36,00,,,,,,
9950945,2,A,C,3,C,23,00,L,I,B,H,2018-04-24,2006-01-01
4540526,2,,C,7,F,9,34,,,,,,
10557046,6,A,H,1,L,51,0,L,I,B,H,2020-02-11,2006-01-01
9541452,8,A,G,1,N,21,27,L,N,B,H,2017-01-10,2006-01-01
10331460,2,A,G,6,F,8,65,L,I,B,H,2019-06-25,2018-01-01
9168226,1,A,A,61,K,31,44,L,I,B,H,2015-10-27,2006-01-01
9337332,2,A,H,1,L,29,66,L,I,B,H,2016-05-10,2006-01-01
5067104,3,,G,6,F,13,14,,,,,,
8849659,5,A,H,4,W,88,02,L,N,B,H,2014-09-30,2009-01-01
9164153,5,A,G,1,R,33,09,L,I,B,H,2015-10-20,2006-01-01
11043757,7,A,H,1,R,4,2491,L,N,B,H,2021-06-22,2018-01-01
4979323,1,,G,9,F,1,12,,,,,,
10500413,3,A,A,61,B,5,0,L,I,B,H,2019-12-10,2006-01-01
10610443,4,A,A,61,F,7,0,L,I,B,H,2020-04-07,2006-01-01
5407311,2,,F,16,B,39,02,,,,,,
8430246,0,A,B,7,B,4,00,F,I,B,H,2013-04-30,2006-01-01
8400816,0,A,G,11,C,11,00,F,I,B,H,2013-03-19,2006-01-01
D410658,0,,D,15,09,,,,,,,,
10154194,3,A,H,4,N,13,2,L,I,B,H,2018-12-11,2006-01-01
8570926,0,A,H,4,W,52,02,F,I,B,H,2013-10-29,2009-01-01
7771103,1,A,B,32,B,17,06,L,I,B,H,2010-08-10,2006-01-01
10287312,10,A,C,7,D,493,4,L,I,B,H,2019-05-14,2006-01-01
5580790,0,,G,1,N,21,07,,,,,,
10473040,6,A,F,2,M,26,5,L,N,B,H,2019-11-12,2016-01-01
11105248,5,A,F,2,D,41,22,L,N,B,H,2021-08-31,2006-01-01
7275515,1,A,F,2,D,41,30,L,I,B,H,2007-10-02,2006-01-01
11029503,4,A,G,3,B,9,8,L,I,B,H,2021-06-08,2021-01-01
10848401,1,A,H,4,L,29,12,L,I,B,H,2020-11-24,2006-01-01
8857049,0,A,H,1,R,43,00,F,I,B,H,2014-10-14,2006-01-01
5160553,0,,C,22,C,38,18,,,,,,
10162596,1,A,G,6,F,3,16,L,I,B,H,2018-12-25,2006-01-01
10569797,2,A,B,62,B,9,20,L,I,B,H,2020-02-25,2006-01-01
10805455,3,A,H,4,W,4,80,L,I,B,H,2020-10-13,2018-01-01
5026831,3,,D,6,P,3,52,,,,,,
8050566,4,A,H,4,L,9,32,L,I,B,H,2011-11-01,2006-01-01
8263738,3,A,C,7,K,7,00,L,I,B,H,2012-09-11,2006-01-01
7394089,0,A,H,1,L,47,00,F,I,B,H,2008-07-01,2006-01-01
9108678,4,A,B,23,K,33,00,L,I,B,H,2015-08-18,2006-01-01
5523476,0,,C,7,C,51,38,,,,,,
11066466,0,A,C,7,K,16,22,F,I,B,H,2021-07-20,2006-01-01
10835501,9,A,A,61,K,9,0,L,I,B,H,2020-11-17,2006-01-01
8925356,5,A,G,1,N,21,952,L,N,B,H,2015-01-06,2006-01-01
11150489,2,A,G,2,B,27,1,L,I,B,H,2021-10-19,2006-01-01
8815925,6,A,A,61,K,45,06,L,I,B,H,2014-08-26,2006-01-01
4534560,0,,A,63,F,5,04,,,,,,
9080617,1,A,F,16,D,48,00,L,I,B,H,2015-07-14,2006-01-01
7414521,2,A,G,8,B,21,00,L,N,B,H,2008-08-19,2006-01-01
10204230,2,A,H,4,L,29,8,L,I,B,H,2019-02-12,2006-01-01
5474433,0,,F,4,C,18,04,,,,,,
10616451,1,A,H,4,N,5,367,L,I,B,H,2020-04-07,2011-01-01
7705195,4,A,C,12,N,15,00,L,I,B,H,2010-04-27,2006-01-01
8609423,1,A,G,1,N,33,00,L,N,B,H,2013-12-17,2006-01-01
9499503,3,A,C,7,D,285,12,L,I,B,H,2016-11-22,2006-01-01
7227626,0,A,G,1,B,11,26,F,I,B,H,2007-06-05,2006-01-01
8865391,1,A,G,3,F,7,075,L,I,B,H,2014-10-21,2006-01-01
7672745,1,A,G,5,B,13,02,L,I,B,H,2010-03-02,2006-01-01
5770382,2,,A,61,K,31,33,,,,,,
11128485,1,A,H,4,L,29,6,L,I,B,H,2021-09-21,2006-01-01
7541520,4,A,C,12,N,15,82,L,I,B,H,2009-06-02,2006-01-01
10455256,5,A,H,4,N,21,8358,L,I,B,H,2019-10-22,2011-01-01
10303924,8,A,H,4,N,7,18,L,I,B,H,2019-05-28,2006-01-01
9815445,5,A,F,16,D,66,00,L,I,B,H,2017-11-14,2006-01-01
8144132,0,A,G,6,F,3,045,F,I,B,H,2012-03-27,2006-01-01
5259853,0,,B,1,D,53,04,,,,,,
4632265,0,,B,65,D,41,48,,,,,,
5954941,0,,C,10,L,1,00,,,,,,
9079977,7,A,A,61,K,45,06,L,I,B,H,2015-07-14,2006-01-01
11053087,0,A,B,65,G,47,82,F,I,B,H,2021-07-06,2006-01-01
7156744,0,A,A,63,G,31,12,F,I,B,H,2007-01-02,2006-01-01
7783674,1,A,G,6,F,17,30,L,N,B,H,2010-08-24,2006-01-01
8358085,2,A,G,1,K,7,22,L,I,B,H,2013-01-22,2006-01-01
9514879,0,A,H,4,B,5,04,F,I,B,H,2016-12-06,2006-01-01
10283026,1,A,G,6,F,1,16,L,I,B,H,2019-05-07,2006-01-01
7831270,13,A,H,4,M,11,04,L,I,B,H,2010-11-09,2006-01-01
10842622,0,A,A,61,F,2,24,F,I,B,H,2020-11-24,2006-01-01
10586329,0,A,G,6,T,7,0,F,I,B,H,2020-03-10,2017-01-01
9153652,0,A,H,1,L,29,66,F,I,B,H,2015-10-06,2006-01-01
10064319,1,A,H,5,K,13,0,L,I,B,H,2018-08-28,2006-01-01
10463820,1,A,A,61,M,16,6,L,I,B,H,2019-11-05,2006-01-01
4622551,0,,H,4,Q,9,00,,,,,,
10275764,0,A,G,6,Q,20,12,F,I,B,H,2019-04-30,2012-01-01
11189181,8,A,G,8,G,5,6,L,N,B,H,2021-11-30,2006-01-01
8782403,0,A,G,6,F,21,00,F,I,B,H,2014-07-15,2013-01-01
5696594,1,,H,4,N,1,21,,,,,,
6692308,0,,H,1,R,24,00,,,,,,
8381250,0,A,H,4,N,7,20,F,I,B,H,2013-02-19,2006-01-01
10659770,5,A,H,5,B,45,0,L,I,B,H,2020-05-19,2020-01-01
7893169,1,A,C,8,G,69,44,L,I,B,H,2011-02-22,2006-01-01
11322142,0,A,G,10,L,15,22,F,I,B,H,2022-05-03,2006-01-01
8855063,0,A,H,4,W,72,04,F,I,B,H,2014-10-07,2009-01-01
10015262,2,A,H,4,W,8,0,L,I,B,H,2018-07-03,2009-01-01
8248515,3,A,H,4,N,5,238,L,I,B,H,2012-08-21,2006-01-01
4137393,2,,C,8,J,7,02,,,,,,
5736368,2,,C,12,N,1,20,,,,,,
9192781,2,A,A,61,B,6,00,L,N,B,H,2015-11-24,2006-01-01
7105078,2,A,C,7,C,51,44,L,I,B,H,2006-09-12,2006-01-01
10086505,1,A,F,16,C,41,0,L,I,B,H,2018-10-02,2006-01-01
10377697,3,A,C,7,C,229,34,L,I,B,H,2019-08-13,2006-01-01
10329166,0,A,B,1,D,1,16,F,I,B,H,2019-06-25,2006-01-01
10559417,1,A,H,1,F,27,32,L,I,B,H,2020-02-11,2006-01-01
10287227,7,A,C,7,C,69,28,L,I,B,H,2019-05-14,2006-01-01
11032390,1,A,H,4,W,4,21,L,I,B,H,2021-06-08,2018-01-01
10305589,0,A,H,4,L,5,0,F,I,B,H,2019-05-28,2006-01-01
10650537,4,A,G,6,T,19,20,L,I,B,H,2020-05-12,2011-01-01
10316406,0,A,C,23,C,16,2,F,I,B,H,2019-06-11,2006-01-01
11081534,0,A,H,1,L,27,12,F,I,B,H,2021-08-03,2006-01-01
11022069,0,A,F,2,G,5,2,F,I,B,H,2021-06-01,2006-01-01
9400439,3,A,G,3,G,15,20,L,I,B,H,2016-07-26,2006-01-01
8878394,1,A,H,2,J,17,00,L,I,B,H,2014-11-04,2006-01-01
10236293,1,A,H,1,L,27,92,L,I,B,H,2019-03-19,2006-01-01
11317910,7,A,A,61,B,90,0,L,N,B,H,2022-05-03,2016-01-01
10256348,6,A,H,1,L,29,66,L,I,B,H,2019-04-09,2006-01-01
6061480,0,,G,6,K,9,22,,,,,,
11128753,0,A,H,4,M,3,436,F,I,B,H,2021-09-21,2006-01-01
9156030,0,A,B,1,L,3,02,F,I,B,H,2015-10-13,2006-01-01
10888583,8,A,C,12,N,5,783,L,I,B,H,2021-01-12,2010-01-01
7638751,1,A,H,1,L,27,18,L,I,B,H,2009-12-29,2006-01-01
5142734,1,,A,47,B,91,06,,,,,,
4241108,0,,C,8,K,5,05,,,,,,
8668005,0,A,E,21,B,27,00,F,I,B,H,2014-03-11,2006-01-01
10970922,1,A,G,6,T,15,20,L,I,B,H,2021-04-06,2011-01-01
10993560,0,A,A,47,G,19,22,L,I,B,H,2021-05-04,2006-01-01
