patent_id,raw_examiner_name_first,raw_examiner_name_last,examiner_role,art_group
4714020,Peter A.,Nelson,primary,
9976439,Adam W,Brown,assistant,3745.0
5717386,Edwin C.                      ,"Holloway, III",primary,
10728337,Duyen M,Doan,primary,2452.0
6995813,Tarifur R.,Chowdhury,primary,2871.0
9542779,Kimbinh T,Nguyen,primary,2612.0
6655933,Timothy P.,Solak,assistant,3746.0
D358343,Nelson C.,Holtje,primary,
4853981,Linda J.,Sholl,assistant,
4405708,Mary F.,Downey,primary,
D305704,Ann S.,Hunt,assistant,
6555518,Thomas,McKenzie,assistant,1624.0
3950535,Dolph H.,Torrence,assistant,
8703042,Scott,Kastler,primary,1733.0
10050594,Ubachukwu,Odunukwe,assistant,2654.0
D775542,Antoine D,Davis,primary,2917.0
6212833,Steve,Varner,assistant,
8567906,Matthew,Luu,primary,2861.0
11449871,Adam,Hilmantel,assistant,3691.0
4647816,David K.,Moore,primary,
D797139,Cathron,Brooks,primary,2923.0
10226933,Juanita D,Jackson,primary,2853.0
7708575,Hien,Vu,primary,2839.0
11071960,Jonathan,Miller,primary,1772.0
9830077,Jason,Blust,assistant,2137.0
9002145,Hemang,Sanghavi,primary,2874.0
6986276,John C,Hanley,assistant,2856.0
4384091,Joseph L.,Schofer,primary,
8946200,Jason,Sims,primary,1629.0
10663514,April Y,Blair,primary,2111.0
9667857,Amy,Hsu,primary,2664.0
8833343,Lindsay,Low,primary,3783.0
5695434,Jerome                        ,Donnelly,primary,
4650851,Jeffrey W.,Peterson,assistant,
5604725,David C.,Nelms,primary,
6765022,Brian,Davis,primary,1621.0
11424161,Elias,Ullah,primary,2893.0
7641186,Gerald W,McClain,assistant,3653.0
7262921,Scott J.,Sugarman,primary,2873.0
4671441,Lynn M.,Sohacki,assistant,
6267847,Mark,Halpern,assistant,
8056886,Frank,"Lawrence, Jr.",primary,1776.0
5769079,Marvin M.                     ,Lateef,primary,
6441895,Thomas H.,Tarcza,primary,3662.0
5087726,Jose G.,Dees,primary,
PP30497,Annette H,Para,primary,1661.0
5235555,Ian J.,Lobo,primary,
8933376,Renee L,Miller,assistant,3742.0
8226458,Mark,Beauchaine,primary,3653.0
6891561,George,Bugg,assistant,2636.0
5898004,Deanna,Baxam,assistant,
5810655,F. J.                         ,Bartuska,primary,
6719563,John L.,Sotomayor,assistant,3714.0
6945522,Matthew C.,Graham,primary,3683.0
8158176,Preston,Smith,assistant,1782.0
11007833,Daniel V,Venne,primary,3617.0
9952819,Maikhanh,Nguyen,primary,2176.0
11014694,Brandi N,Hopkins,primary,2855.0
6947180,Jerome,"Grant, II",primary,2626.0
9360231,William P,"Watkins, III",primary,1783.0
9254459,Minh-Chau,Pham,assistant,1776.0
5121146,Randy W.,Gibson,assistant,
5040020,Monroe H.,Hayes,primary,
6817367,Frankie L.,Stinson,primary,1746.0
3983247,John F.,Niebling,assistant,
4421651,Ivars C.,Cintins,primary,
4510397,Stanley J.,Witkowski,primary,
5167682,Charles,Hart,primary,
4497407,William T.,"Dixson, Jr.",primary,
D584014,Susan Moon,Lee,primary,2911.0
7101371,Roy D.,Gibson,primary,3739.0
9301070,Douglas,Suthers,assistant,2654.0
7717122,Noah Chandler,Hawk,assistant,3636.0
6294202,Edward J.,Webman,primary,
4906582,T. J.,Wallen,assistant,
D758036,Natasha,Vujcic,assistant,2913.0
5563103,David E.,Graybill,assistant,
7652988,Kwang B.,Yao,primary,2416.0
10965193,Maged M,Almawri,primary,2834.0
10541350,Matthew E,Warren,primary,2815.0
10945933,Anna R,Falkowitz,primary,1617.0
4907136,Tod,Swann,assistant,
5890240,Robert M.,Fetsuga,primary,
9060004,Nirav B,Patel,primary,2496.0
9204043,Jill,Sechser,assistant,2483.0
9942072,Phuong,Phu,primary,2634.0
6773929,David,Nelms,primary,2818.0
8767555,Stephen J,Clawson,assistant,2461.0
9975371,Patrick D,Hawn,primary,3631.0
4287299,J. Travis,Brown,primary,
10943787,Julia,Slutsker,primary,2891.0
8282737,Sylvia R.,MacArthur,primary,1716.0
7224172,Vincent Q.,Nguyen,primary,2858.0
4877025,Edgar S.,Burr,primary,
8728158,David,Isabella,primary,3774.0
9517177,Lori,Baker,primary,3754.0
8606943,Hamza,Algibhah,primary,2448.0
6969015,Kyle M.,Riddle,assistant,3748.0
8519115,Robert T,Crow,primary,1634.0
8322830,Matthew,Luu,primary,2861.0
10510596,Kyoung,Lee,primary,2895.0
7936983,Linda B,Smith,assistant,2862.0
7440091,Tarifur R,Chowdhury,primary,2886.0
9146818,Joseph,Schell,primary,2114.0
7036472,Zelalem,Eshete,assistant,3748.0
D456488,Robin V.,Taylor,primary,2911.0
6945444,Chukwurah,Nathaniel,assistant,3721.0
7338630,Deborah,Yee,primary,1793.0
10473276,Hirdepal,Singh,primary,2631.0
8805016,Atiba O,Fitzpatrick,primary,2666.0
3936448,Lorraine A.,Weinberger,primary,
9570989,Adolf,Berhane,primary,2838.0
9620226,Richard,Elms,primary,2824.0
6308504,Robert E.,Pezzuto,primary,
10185942,Lam,Nguyen,primary,2853.0
3962080,Charles N.,Hart,primary,
9217565,Gregory,Huson,primary,3749.0
4725882,E. Anne,Faris,assistant,
5227869,Michael H.,Lee,assistant,
10572737,Naomi J,Small,primary,2684.0
7747760,Li-Wu,Chang,assistant,2129.0
6731179,Michael B.,Shingleton,primary,2817.0
D347517,Celia,Murphy,assistant,
7699079,Tony G,Soohoo,primary,1797.0
7731049,Anthony,Stashick,primary,3781.0
9866077,Hanh,Nguyen,primary,2834.0
11070923,Suhan,Ni,primary,2651.0
10323014,Taofiq A,Solola,primary,1625.0
4613985,E. S. Matt,Kemeny,primary,
10746497,John A,Ricci,primary,3711.0
10085879,Michael,Peffley,primary,3739.0
4178671,Daniel C.,Crane,primary,
4835475,Reinhard J.,Eisenzopf,primary,
9895796,Eric A,Gates,primary,3722.0
4482431,V.,Manoharan,assistant,
5854933,James P.                      ,Trammell,primary,
5311460,Tan V.,Mai,primary,
6112168,Patrick N.,Edouard,assistant,
7497365,Erin P,Barry,assistant,1793.0
5017077,Alfred,Muratori,assistant,
5504765,Rodney B.,Bovernick,primary,
4778627,Howard J.,Locker,assistant,
7602968,Amir,Alavi,primary,2624.0
4437290,John,Sipos,primary,
6191707,Daniel J.,Wu,primary,
6811429,Javaid H.,Nasri,primary,2839.0
10662862,Jacob M,Amick,primary,3747.0
5512527,Asok,Pal,primary,
8972616,Ronald,Modo,assistant,2181.0
11392606,Alicia M,Willoughby,primary,2167.0
10963846,Peter,Ludwig,primary,3687.0
D731015,Mitchell,Siegel,primary,2912.0
5900849,Julie B.,Lieu,assistant,
8785348,Lawrence E,Crane,primary,1673.0
5161927,James,Eller,assistant,
3976033,Kenneth W.,Sprague,primary,
4565293,Donald F.,Norton,primary,
6101941,Leslie J.,Grohusky,assistant,
D948221,Tamara L,Hahn,assistant,2911.0
3938860,James T.,McCall,primary,
10472814,Christopher,Glenn,assistant,3711.0
4307039,Natalie,Trousof,primary,
6753454,Lalita M,Hamilton,assistant,3764.0
6097055,Shouxiang,Hu,assistant,
7168672,Todd M.,Epps,assistant,3632.0
11390619,Jezia,Riley,primary,1637.0
8048400,Edward,Johnson,primary,1736.0
9954139,Jeffrey T,Barton,primary,1757.0
4767679,Patrick J.,Ryan,assistant,
D850523,Maria J,Edwards,assistant,2924.0
8855488,Danny,Leung,primary,2637.0
D492949,Antoine D.,Davis,primary,2913.0
6393247,Hoan,Tran,assistant,2852.0
8560778,Sean D,Rossiter,assistant,2186.0
5096281,Bruce Y.,Arnold,primary,
10442803,Umamaheswari,Ramachandran,primary,1627.0
8353790,Steven,Wong,primary,3711.0
7505347,Gene N.,Auduong,primary,2827.0
7711543,Qi,Han,primary,2626.0
D431160,M. N.,Pandozzi,primary,
10552188,Insun,Kang,primary,2193.0
D377322,Marcus A.,Jackson,primary,
10456583,Carl H,Layno,primary,3792.0
7437511,Jared I,Rutz,assistant,2187.0
5362700,Paul,Lieberman,primary,
7733568,Alicia M,Harrington,primary,2873.0
5551655,Alvin C.,Chin-Shue,primary,
6429050,Long,Pham,primary,2823.0
4749007,T.,Graveline,assistant,
8253002,Kimberly,Lockett,primary,2832.0
4096881,G. L.                         ,Walton,assistant,
10584103,Paul V,Ward,primary,1624.0
8921852,Thomas L,Dickey,primary,2893.0
9655451,Thomas J,Williams,primary,3657.0
10220939,Timothy D,Collins,primary,3644.0
4137052,Richard V.,Fisher,primary,
4903990,Frank T.,Yost,primary,
10743945,Katherine L,Fernandez,primary,3793.0
4698203,Daniel,Wasil,assistant,
9561352,Matthew F,Desanto,primary,3649.0
7753717,Phuong,Nguyen,assistant,2839.0
5985309,S. Mark,Clardy,primary,
8485168,John,Ricci,primary,3711.0
8569426,Alicia,Toscano,primary,1766.0
D776649,Mojtaba,Tehrani,assistant,2922.0
5995465,Thang V.,Tran,primary,
8532854,Richard M.,Camby,primary,3661.0
6425927,Yogendra N.,Gupta,primary,1751.0
9843873,Matthew,Eason,primary,2651.0
6544964,James O.,Wilson,primary,1623.0
D947540,Tamara L,Hahn,assistant,2911.0
11173531,Mohammed S.,Alawadi,assistant,3725.0
9510319,Sharad,Rampuria,primary,2646.0
5187720,Curtis,Kuntz,primary,
D862492,Cathron C,Brooks,primary,2923.0
4326770,Joseph H.,McGlynn,primary,
8174814,Rexford,Barnie,primary,2836.0
7410334,H,Gutman,primary,3612.0
7559253,Freddie,"Kirkland, III",assistant,2855.0
11432073,Julie X,Dang,assistant,2653.0
D808937,Paula Allen,Greene,primary,2912.0
4446748,Tom,Noland,assistant,
5185509,Geoffrey S.,Evans,primary,
6666766,Michael,O'Neill,primary,3713.0
7159170,Shelly,Chase,primary,2133.0
8255420,Isaac M,Woo,primary,2155.0
7028414,Kenneth,Rinehart,primary,3749.0
6388844,Julie Anne,Watko,assistant,2652.0
7487172,Pierre M.,Vital,primary,2169.0
5307796,Aaron J.,Lewis,assistant,
6746206,Kimya N,McCoy,assistant,3745.0
7373412,Jeffrey,Pwu,primary,2146.0
5069307,J. Woodrow,Eldred,assistant,
11103324,Carl H,Layno,primary,3792.0
4994538,R.,"Dean, Jr.",assistant,
6546587,Mark,Spisich,primary,1744.0
6938379,Basil,Katcheves,assistant,3635.0
11016335,Jia X,Pan,primary,2871.0
9454938,Abbas,Abdulselam,primary,2623.0
7841367,James F,Hook,primary,3754.0
6756730,Ashok,Patel,primary,2879.0
10093923,Kimberly,Chong,primary,1674.0
11041523,Josh,Skroupa,primary,3678.0
5396222,Benjamin C.,Lee,assistant,
9826774,Michele L,Jacobson,primary,1792.0
10017747,Medina A,Ibrahim,primary,1662.0
D427623,Caron D.,Veynar,primary,
4560692,Robert,Benson,assistant,
D571989,Dominic,Simone,primary,2912.0
8593104,Ahmed,Omar,assistant,2859.0
5436948,Donald P.,Walsh,primary,
8535081,Phuongchi T,Nguyen,assistant,2833.0
6746598,Walter D.,Griffin,primary,1764.0
7525795,Anatoly,Vortman,primary,2835.0
D919139,Angela J,Lee,primary,2911.0
10678647,Frantz,Coby,primary,2454.0
10747157,Patrick,Cicchino,primary,3619.0
6267947,Neil S,Levy,primary,
6045314,Douglas,Hess,primary,
10079122,Dharti,Patel,primary,2836.0
5737580,Dan                           ,Fiul,assistant,
4813637,Joseph F.,"Peters, Jr.",primary,
5845538,Allan D.                      ,Herrmann,primary,
8889279,Matthew,Van Oudenaren,assistant,1729.0
8789192,Linglan,Edwards,primary,2491.0
D504898,Freda S.,Nunn,primary,2911.0
4014512,H. Jay,Spiegel,assistant,
11270744,Alfredo Bermudez,Lozada,primary,2825.0
D569112,Sandra,Snapp,primary,2915.0
5650591,Kristine L.,Kincaid,primary,
9728071,Eric M,Blount,primary,2684.0
4160130,William C.,Cooper,primary,
7823221,Gloria,Hale,primary,3765.0
10769442,Jose M,Torres,assistant,2664.0
6472397,Sudhaker B.,Patel,assistant,1624.0
8039227,Julie,Ha,primary,1654.0
9243623,Dominick L,Plakkoottam,assistant,3746.0
9649802,Larry,Thrower,primary,1742.0
10729915,Carl H,Layno,primary,3792.0
D645300,Ricky,Pham,primary,2913.0
7297213,John P.,Sheehan,primary,1742.0
5484327,Bruce M.,Kisliuk,primary,
11230071,Mark A,Osele,primary,1745.0
9937294,Manuel,Mendez,primary,3763.0
8679994,Noah,Wiese,primary,1731.0
7979044,Duc M,Nguyen,primary,2618.0
6662951,Daniel K.,Schlak,assistant,3653.0
4160328,Richard E.,Aegerter,primary,
7893159,Vasu,Jagannathan,primary,1796.0
D794224,Vy,Koenig,primary,2921.0
6628309,John,Cabeca,primary,2173.0
10324833,Andrew,Russell,assistant,2136.0
4488720,Matthew L.,Schneider,assistant,
6380356,Jyothsna,Venkat,primary,1627.0
11404988,Erick D,Glass,primary,2846.0
4003197,Ulysses,Weldon,primary,
6944300,Thomas,Ho,assistant,2134.0
4710399,Vi Duong,Dang,assistant,
5550477,Diep,Do,assistant,
4599741,Charles F.,Wieland,assistant,
6901458,Khanh,Dang,primary,2111.0
9402450,Jack W,Lavinder,primary,3677.0
7507386,Walter D,Griffin,primary,1797.0
9317201,Steven,Sax,primary,2174.0
4123952,Samuel,Scott,primary,
5126279,Tom,Thomas,assistant,
D303317,Louis S.,Zarfas,primary,
6774974,Hoan C.,Nguyen,assistant,2871.0
D508940,Raphael,Barkai,primary,2915.0
8253809,Selam,Gebriel,assistant,2622.0
8525885,Michael,Lee,primary,2422.0
10667001,Alexaner,Gee,primary,2425.0
7149163,Wayne,Young,primary,2627.0
4142482,Charles J.,Myhre,primary,
7607275,Richard E,"Chilcot, Jr.",primary,3635.0
7319010,Susan,Ungar,primary,1642.0
9013771,Ming,Hon,primary,2675.0
7889481,Jerry,Wu,assistant,2835.0
4677316,Stanley D.,Miller,primary,
4726973,William J.,Van Balen,primary,
4726908,Dennis,Albrecht,primary,
8122626,Joanne,Silbermann,primary,3611.0
10649959,Cheyne D,Ly,primary,2152.0
10996798,Benyam,Ketema,primary,2626.0
6651860,Scott A.,Smith,primary,3721.0
5905386,Michael,Tokar,primary,
9512538,Luan,Van,primary,1759.0
9203158,Collin,Dawkins,assistant,2845.0
11091291,Robert J,Hicks,primary,3736.0
11035255,Kenneth,Bomberg,primary,3745.0
6479474,Jennifer,Kim,assistant,1617.0
4340702,C. A.,Henderson,primary,
6949633,Joyce,Tung,assistant,1637.0
6415889,Edgardo,San Martin,assistant,2837.0
4116743,William A.,Powell,primary,
10194645,Anne Marie S,Wehbe,primary,1633.0
9182618,Richard,Kim,primary,2871.0
4606685,Daniel W.,Howell,assistant,
5032335,Mary Lynn,Theisen,primary,
D387313,Robert M.                     ,Spear,assistant,
5114069,Christopher,McDonald,assistant,
8938408,Stanley K,Hill,primary,2129.0
11083653,Adam C,Ortiz,assistant,3673.0
4636886,A. J.,Heinz,primary,
5568815,Angela D.,Sykes,primary,
11093725,Thien M,Le,primary,2887.0
4826570,Theodore,Morris,primary,
7177769,Bryan,Bui,primary,2863.0
6690374,Enrique L,Santiago,assistant,2671.0
11249472,James A,"Shriver, II",primary,3618.0
11170006,Abdullah A,Daud,assistant,2164.0
10523493,Liang Che A,Wang,primary,2447.0
8766369,Tan N,Tran,primary,2826.0
10837339,Jonathan R,Matthias,primary,3746.0
D518230,Jennifer,Rivard,primary,2911.0
6884810,Patricia L.,Morris,primary,1625.0
5371094,Celia,Chang,primary,
7458878,Maurina,Rachuba,primary,3723.0
11069299,Nathaniel P,Brittingham,assistant,2622.0
7175923,Camie S.,Thompson,assistant,1774.0
8510697,Paul,Dinh,primary,2825.0
8828672,Jacob,Cheu,primary,1678.0
D783012,Janice,Hallmark,assistant,2918.0
10160462,Mary,Cheung,primary,3665.0
5437527,Gregory A.,Morse,assistant,
4451140,R. L.,Moses,primary,
9653302,Fernando L,Toledo,primary,2897.0
9716095,Robert,Bachner,primary,2816.0
RE45500,Kevin R,Kruer,primary,3649.0
5195828,Allan N.,Shoap,primary,
6959592,Jermaine,Jenkins,assistant,2855.0
3967683,Louis G.,Mancene,primary,
6428658,Gregg,Cantelmo,assistant,1745.0
4626266,Bernard,Nozick,primary,
4073811,Howard T.,Mars,primary,
7941435,Taghi T.,Arani,primary,2438.0
D844638,Sheryl,Lane,primary,2919.0
5157991,Richard,Lorence,primary,
7967666,Maurina,Rachuba,primary,3727.0
5549763,Aaron,Weisstuch,primary,
D360722,James M.,Gandy,primary,
9117650,Thomas A,Hollweg,primary,2879.0
D956852,Ramzi,Almatrahi,primary,2917.0
6153645,Bernard,Dentz,primary,
11409595,Christine T.,Tu,primary,2111.0
5869032,David,Butner,primary,
4564567,Brian E.,Hearn,primary,
9923011,Johannes P,Mondt,primary,2894.0
5204510,Teresa J.,Walberg,primary,
4588716,Douglas W.,Robinson,primary,
5295944,John P.,Lacyk,assistant,
4821487,Robert L.,Spruill,primary,
8363576,Sai-Ming,Chan,primary,2462.0
6742474,Charles T.,Jordan,primary,3644.0
4995446,Richard K.,Seidel,primary,
6036547,Paula,Bradley,primary,
8976778,Charles C,Jiang,primary,2412.0
4050695,Anton O.,Oechsle,primary,
7196759,Dung T.,Nguyen,primary,2871.0
D645032,Randall,Gholson,assistant,2915.0
7225195,Shahid Al,Alam,primary,2162.0
10794727,Paul D,Lee,primary,2862.0
10467288,Etienne P,Leroux,primary,2161.0
7184049,Enrique L.,Santiago,assistant,2628.0
5558614,Jack W.,Lavinder,primary,
6814178,Lesley D.,Morris,primary,3611.0
6679056,Edward K.,Look,primary,3745.0
6990521,Philip B.,Tran,primary,2155.0
5702019,Allan N.                      ,Shoap,primary,
5924425,Stanley S.,Silverman,primary,
6581365,Don,Wong,primary,2821.0
11253770,Omkar A,Deodhar,primary,3715.0
9271785,Ronald,"Hupczey, Jr.",primary,3739.0
5477981,Kenneth,Noland,primary,
10420324,Eugene L,Kim,primary,3711.0
D887991,Marie D.,Fast Horse,primary,2918.0
D820051,Terry A,Wallace,primary,2916.0
6857241,Carl D.,Friedman,primary,3635.0
8412358,Anthony,Whittington,assistant,2127.0
9491468,Alison,Slater,assistant,2487.0
10458550,Kristina R,Fulton,primary,3675.0
D519965,Jeffrey,Asch,primary,2913.0
7424277,Simon D,Nguyen,primary,2618.0
D321570,Doris V.,Coles,assistant,
7752107,Mary,Cheung,primary,3694.0
5083409,David A.,Scherbel,primary,
11440658,Joshua J,Michener,primary,3642.0
6138179,Albert,Wang,assistant,
6855712,Rebecca,Cook,primary,1614.0
8336906,Ruth,Ilan,primary,3616.0
11313256,Wesley G,Harris,assistant,3746.0
10982774,Hailey K.,Do,primary,3753.0
9242585,John,Walters,primary,3618.0
7362554,Michael,Sherry,primary,2836.0
9597099,Hamza,Darb,assistant,3763.0
5610081,Brian K.,Dutton,assistant,
8385420,Matthew,Hopkins,assistant,2463.0
5479238,John,"Juba, Jr.",assistant,
8330513,Kenneth B.,Wells,primary,2816.0
8203631,Hung,Lam,primary,2622.0
6232461,Terry,McKelvey,primary,
4320631,Lloyd L.,King,primary,
D887088,Sandra S,Snapp,primary,2924.0
5092600,Edward M.,Coven,primary,
4228522,James W.,Moffitt,primary,
7035209,Chi,Pham,primary,2667.0
10625568,Chang H,Park,assistant,3763.0
11446118,Mia M,Thomas,primary,2665.0
6692085,Jason R.,Bellinger,assistant,3617.0
3939694,James J.,Gill,primary,
9462312,Naeem,Haq,primary,3625.0
7615517,James,Seidleck,primary,1796.0
6902869,John A.,McPherson,primary,1756.0
D645572,Doris,Clark,primary,2914.0
6406303,Ann,McCamey,assistant,2833.0
10001940,David,Yi,primary,2132.0
5103905,George A.,Suchfield,primary,
11369230,Noor F,Ahmad,assistant,1774.0
10655488,Scott J,Walthour,primary,3741.0
D279258,Robert C.,Spangler,primary,
5147511,Joye L.,Woodard,primary,
6513376,Rodney,Frank,assistant,2856.0
D778963,Mitchell,Siegel,primary,2912.0
7500109,Andrew L,Nalven,primary,2434.0
5913287,Teresa,Walberg,primary,
4198415,Richard A.,Schwartz,assistant,
7461111,David H,Malzahn,primary,2193.0
8290062,Andy,Rao,primary,2486.0
6771014,Dalei,Dong,assistant,2879.0
4157376,Earl C.,Thomas,primary,
8755777,Brandon,Miller,primary,2645.0
8893959,Karl D,Frech,primary,2887.0
5580716,John L.,LeGuyader,primary,
9093385,Scott B,Geyer,primary,2812.0
10030176,Mark,Kaucher,primary,1764.0
7990595,James,Phan,primary,2872.0
D955356,Wendy L,Arminio,primary,2914.0
10670958,Christopher G,Young,primary,1737.0
5708840,Jack B.                       ,Harvey,primary,
7815058,Patrick,Hawn,assistant,3637.0
7257154,Don N.,Vo,primary,2611.0
6883304,Michael,Koczo,primary,3746.0
5392382,Tariq,Hafiz,assistant,
4699154,William E.,Kamm,primary,
10337020,Eileen B,O Hara,primary,1663.0
4949473,Henry A.,Bennet,primary,
4165798,Benjamin R.,Fuller,assistant,
10557743,Bernarr E,Gregory,primary,3648.0
6257308,David M.,Purol,primary,
9723324,Christopher,Findley,primary,2482.0
8546850,Christina,Sylvia,assistant,2895.0
6610677,Thomas C,McKenzie,assistant,1624.0
4197193,Ralph J.,Hill,primary,
4745308,David R.,Bertelson,assistant,
6136458,Bernard,Pianalto,primary,
5946180,Ed,Garlepp,assistant,
4311886,Morris,Ginsburg,assistant,
9907943,Nathan R,Price,primary,3763.0
11226634,Kenneth J,Malkowski,primary,3667.0
6507013,Allen C,Ho,assistant,2882.0
11366151,Thai Q,Phan,primary,2147.0
4333364,Roscoe V.,Parker,primary,
8826273,Sisley,Kim,assistant,2196.0
9411028,Dixomara,Vargas,primary,2866.0
8615357,Marthe,Marc-Coleman,primary,3661.0
8630012,Benny Q,Tieu,primary,2674.0
9336023,Steven,Snyder,primary,2184.0
10039030,Dong-Chang,Shiue,primary,2648.0
D633911,Austin,Murphy,primary,2911.0
11319334,Ahmed N,Sefer,primary,2893.0
10079905,Krista,Zele,primary,2448.0
4258394,Robert L.,Griffin,primary,
8815510,Samuel,Woolwine,primary,1637.0
7558250,Phung-Hoang J,Nguyen,assistant,2614.0
7254225,Harry S.,Hong,primary,2614.0
7216808,Kimberly D.,Nguyen,primary,2876.0
10642219,Walter L,"Lindsay, Jr.",primary,2852.0
9326312,Wei,Zhao,primary,2475.0
9762846,Heather,Jones,primary,2481.0
10879024,William A,Bolton,primary,2833.0
4471916,Joseph M.,Gorski,assistant,
9491474,James,Pontius,primary,2488.0
8644859,Ajit,Patel,primary,2644.0
4812188,Robert A.,Dawson,primary,
10724376,Igor,Kershteyn,primary,3745.0
9457489,Laura M,Lee,primary,3724.0
D370550,Susan J.,Lucas,primary,
8723564,Daniel,Rojas,primary,2842.0
7880979,Timothy J,Thompson,primary,2873.0
6838352,Thao P.,Le,assistant,2818.0
10585916,Robert,Stevens,primary,2164.0
9515429,Hae Moon,Hyeon,primary,2831.0
4038091,Mark,Bell,assistant,
6914041,Gregory R.,Del Cotto,primary,1751.0
4535339,E. A.,Goldberg,primary,
6171923,Craig,Thompson,assistant,
D786263,Angela J,Lee,primary,2911.0
D593594,Raphael,Barkai,primary,2915.0
7818826,Gregory L,Huson,primary,3751.0
5787493,T. V.                         ,Nguyen,assistant,
8981498,Ori,Nadav,primary,2811.0
7943497,Hung,Vu,primary,2811.0
10061281,Thomas C,Lee,primary,2115.0
D883092,Dana,Meyrow,primary,2916.0
9914193,George,Nguyen,primary,3723.0
4638184,Stanley D.,Miller,primary,
4500419,O.,Chaudhuri,assistant,
4938150,Virna Lissi,Mojica,assistant,
10228440,Harry K,Liu,primary,3648.0
7330751,Eugene,Wu,assistant,3766.0
5603362,Timothy L.,Maust,assistant,
8281114,Nathan,Flynn,primary,2431.0
8810911,Darryl J,Collins,primary,2872.0
