paper,author,affiliation1
2070452979,2377615662,12097938
2794271281,2107141983,42014448
1912473008,1982504940,83648350
2764221807,2516250886,32394136
2257709006,2620735546,876193797
2036648068,2581799076,1295908608
2085702521,2007327205,28792581
2755571410,2765056660,160606119
2015729587,2793166795,145847075
2170491361,2798829453,84554738
2059258478,2520500114,84653119
2048261441,2107591658,16097986
2344198826,2144953222,88060688
2074090223,2146472801,1321296531
2050222504,1930185440,887968799
2400976749,2103462846,186903577
1502852395,2494705855,130238516
1495874470,2056505999,111979921
1977168660,2103584016,157696592
2883786954,2598053230,71675930
2315830939,2118105344,88060688
2098716382,2054953360,195460627
2140779222,2178489312,189158943
2056430339,2189568130,82509713
2090456077,2322503094,26092322
2049866073,2131538061,199691007
2075497882,2568762420,124227911
2048104098,2399952976,1333606569
2075362228,2018839984,196349391
2773953559,2597495708,8204097
2135162193,2108157873,25254941
1971549484,2024993160,153975220
2010299046,2143476639,107766831
2089540875,2112867833,65143321
1977926792,2475143660,37461747
1899080370,2577370045,79767729
2589620079,2562723709,1324840837
2609267207,2579592855,889804353
1965510371,2154855553,39555362
2909069974,2233570456,121032520
2017233593,2004560358,145608581
2048046067,2119879365,130769515
1709576562,2668454349,1314423267
2606869390,2607834246,189158943
2261520463,1406175285,241749
1996432999,2442207599,150744194
1971609391,2160160392,255234318
2337562946,2339244440,111262870
2122089920,52638124,161318765
1968079920,2706898331,2802753785
2152147223,2660808133,933103960
1988726234,2718650612,98285908
2073187732,2146497737,2987914
2784901847,2784811045,16733864
1989257666,2167461847,40034438
5529070,1703314273,20388574
1846695937,2568104227,1289490764
2108716870,2228270421,66946132
2013624015,2581956274,200284239
2116183089,2403982497,201448701
2167662359,2687177881,9086337
1641812647,1657884688,53964585
2109986793,2590400101,98704320
2271395968,2234397023,27765905
2405681706,2202605630,67348948
2328987610,2170851516,7877124
2285206393,2109331532,110166357
2342201274,2652408570,12705675
2049255023,2695037287,135140700
959100840,2286601032,138006243
2076349757,2097501945,204730241
1503732528,2597101139,118019719
2293499504,2694074746,62853816
850420588,2089063132,39063666
2036011522,2654505633,149594827
1950010039,2137770883,100633361
2769602504,2143698834,103163165
2613776469,2342193698,151201029
2021941003,2106911332,43313876
1505177107,2494301168,219193219
69630657,2021192574,41802502
1492572202,2110425366,918872813
2605792071,2117359948,145894827
2567374652,2726325719,16097986
1599684782,2098061649,1322087612
2034025747,2330349308,201787326
2796080499,2796244484,8078737
1978958536,2099078413,180670191
2114267296,2506323327,35440088
2045029670,2702463146,130769515
2068037856,2640016467,204730241
2109937001,1609240176,173004203
2099943380,1358675368,2898336195
2375862439,2370052644,159948400
2008018538,1227254532,181190671
2147189423,2632288131,52957644
1980307416,2117150404,74760111
1976020197,2709682253,69737025
2763941280,2078837551,173212132
2134322493,2573942645,51504820
2035654909,2778124484,201933988
2086871077,2110013912,125852741
2043526569,2627457480,178574317
2358506198,2502473487,55712492
2392978933,2383216801,100188998
2046456022,2508571273,19820366
2074558474,1247695017,110378019
2719995588,257644021,58956616
1948322228,2144983478,1320553840
1879792449,1942889602,80606768
2795113367,2561829352,91136226
1514654112,1168414193,84470341
2069398948,2135172516,180923762
2311324509,2127652075,142651801
2084075219,2532060019,1294671590
2101525332,2640983472,204983213
2018273275,2068784100,43922553
2491625315,2467009631,103356709
2030765502,2513411596,149251103
2146431138,2590988417,12912129
2168818632,2172637275,118019719
2064771862,2636215785,134113660
45709606,2666214785,114090438
2104675958,2107566183,122991210
1000451151,2293298583,1332737386
2019719377,2553749767,201537933
2059331204,2206112541,255234318
2191249569,2598637116,191996457
1964405360,2240185202,110440473
2075063912,2303036025,170201317
2537268836,2123499557,4164984
2252852024,2764027394,2250650973
1964927333,2118480506,19820366
2388869562,2669444945,1342364093
2092607537,2133942205,175124709
2099334238,2345760546,94951947
2049816773,2120307555,1316902750
2088006802,2655214349,204337017
2720154731,2716468649,94611258
2161706569,43206761,5124864
2893255447,2632684347,52010207
2901243162,2118295201,27357992
1994118956,1972227278,1300548115
2044015551,2063535038,43406934
1967886552,2274969178,1299303238
2264184987,2576296034,1341412227
2005118858,2576407581,79619799
2038568031,2291742488,145311948
2595967315,2596170432,63135867
2154297075,2159668737,157075465
2743827013,2258206145,1319743688
2097005766,2580486221,111979921
2124298459,2303171228,118185606
2589885562,2617078478,87780372
2389710398,2444611923,89652312
2072876209,1985992724,5023651
1538054373,141326424,11354377
2560872279,2564733271,311537116
2290296630,2110788516,102149020
2083986040,2686530541,94611258
2011883394,2323673184,94658018
2066864368,2264844329,99542240
2888924028,2592703068,151201029
2793721837,2789794041,153512688
2309008885,2567577188,1322087612
2912032289,2913741940,180664298
2152128506,2331208908,114027177
2122139878,2077797829,138689650
2611323559,1967667186,114457229
2211632277,2210417173,1306287861
1905534230,2135849101,118347636
2767391268,2133402726,892743074
1969661485,2149423502,91807558
2175959055,2155590396,2803024705
2054823391,1983818625,1303153112
2739126651,2737916933,165230279
2054575209,1753653942,8204097
1789212754,2762488875,1325886976
2047009823,2242465782,125904092
2470217432,2650366949,199305430
2625641625,1969202511,1330342723
2144916297,2580731243,68986083
2204928965,2798271249,880058466
2072702756,2498091263,110116418
2291107719,2285078029,17866349
2146592827,2622634550,116480835
2388353576,2029596383,153473198
2060916429,1597234733,158333966
2083091311,2656299667,174442536
2144888188,2133001030,138925566
2170276405,2130688487,2252096349
1982992315,2099708832,134635517
2046873580,2250612043,135598925
2069513628,2194432001,135140700
2335349390,2321583863,125749732
780670103,2525914475,184840846
2514531629,2521335121,145872427
2028247429,2323534377,177388780
2012248286,2102007693,150468666
65498718,2499554629,48076826
2094783650,2242817557,181326427
2335124416,398681045,1285764155
2150650502,2700171416,188538660
2915663246,1593741896,52418104
2050864765,2346417914,83809506
53466569,2148997488,169912796
2021545001,2711987215,120825670
2784704767,2784406591,1297146656
1983749752,584736471,204250578
2390425508,2511188416,145808223
1968676390,2707110283,161127581
2620164253,2142459853,139322472
2516134433,1976523465,1290206253
2414297173,2159090856,134820265
2309835984,2152898802,1290206253
1970845293,2192228202,1299303238
2888596751,2888794617,69737025
2104026153,2113926944,2802194831
2030793195,1981699448,161318765
2006721300,2150202041,150729083
2332358594,2686700746,2800562746
1995090496,2649383010,49934816
1515087876,438727901,1299303238
2110439466,2562396807,131579929
1983817803,1976383807,1174212
1927404874,2566338264,181297249
2230143702,2197072731,57093077
2082477639,2149954001,200280692
1971512152,2288753342,177969490
1973525051,2638745698,36721946
1607802986,2280040769,1311269955
2529084027,993629139,71187865
2025241841,2155279632,130238516
2564796603,2687775884,5889141
2004783686,2094486314,12097938
2799345493,2649785855,17974374
2403604585,2405717814,67348948
1907965836,2144002031,186143895
2120821673,2006923482,177725633
2137378431,2153209687,662221
2121255482,2489451271,19820366
2900291196,2225815034,92614990
2588641192,2158710748,160993911
2868321786,2789543029,126520041
2151398364,2154033299,130442723
2025911331,2113692757,129634264
2024816271,2125639045,192454743
2892262978,2150929387,40413290
1996141775,1969601263,2279609970
2109703787,2101859547,392282
2143396095,1979007317,53910124
1583049281,2124562416,163753206
2025305982,2035129298,184903800
2045644820,826737425,139660479
1967448208,2764733357,163340411
85021125,2721130066,65143321
2760885309,2762632127,88372448
2410647305,2309684142,123288370
1995996664,2682475608,111979921
2886347839,2560479451,83328450
1987662569,2000371657,80693520
2086362208,2614751194,63135867
2034335509,766865149,866987647
2005514993,2578906401,31746571
1569633262,1385162593,172675005
2738577986,2725043616,158183117
2760845237,2108567938,130769515
2529185113,2243025770,205103418
2123045383,2335308744,87048295
2745431650,2746938048,200362191
2225363501,2217953415,168537998
2140409912,429825170,12859529
2009478465,2326968708,123443094
2145526879,2064201163,1282311441
2808447393,2807825114,24943067
1965430117,2339466978,64281891
2606318258,2524314864,130238516
2043237327,2746075003,142933935
2622506255,2134282028,205640436
1597172003,712971403,181369854
2798895172,2605004504,881427289
2193924260,2191351827,157773358
1995398365,2643887679,121847817
2595395594,195769052,177055848
2916561521,2898135917,113940042
2417562618,2467268552,2250650973
2029610581,1884161905,2898391981
2883320890,1913813444,23923803
1998550313,1943777739,205401836
2170422298,2160426417,205783295
1992635021,2196874295,146655781
2188785342,2597453523,142934699
2397791904,2152776916,35357665
2883547967,156547971,177477856
2561185943,2511454893,70546738
2039898912,2102328917,1341412227
2904891478,2886116844,136199984
2190882941,1657503940,149899117
2581675332,2164328996,66867065
2811462693,1441801952,8961855
1768604866,2640241579,1317676270
2467379263,2123837961,121748325
2207604103,2484097535,200777214
2079155322,2014494282,205349734
2773249286,2099000684,33213144
2115365839,2778201341,875511016
2036489717,2324604871,133444429
2174603573,2696747750,22299242
1585236178,2022834854,98647062
2601594502,2166661125,44504214
2900447473,2783216899,84554738
2594818106,2180355311,1294278766
2373958916,2394135695,1286361989
2151531096,2529856839,2801163298
2586542437,2159371856,25254941
2914376827,2911927833,185261750
2056753729,2665139571,20231570
2763960999,2761384022,1289784979
2624374073,2621497548,196699116
1516883174,2664690184,252758333
2064730820,2040692264,47996466
2747223859,2112141300,79889768
1979025069,2135028160,133999245
2095268740,24334196,223532165
2356344360,2224189367,134687103
2344793489,2623569626,84653119
2537801200,2114890101,2250650973
2270750626,2706808808,25846049
2046054185,2138760395,114832834
2286860266,2135808968,142401562
2298894131,2584875068,2250650973
2750486164,2690468819,71824836
2130331208,2080622253,175234967
2563141012,2115231349,115228651
2768920031,2768938087,96226040
2140480893,2611749488,75027704
2737612584,2737009324,123001628
1990281297,737556362,1285204247
2000107273,2640244439,56030857
1991948319,2420203331,107139324
2148920665,2464634500,180857899
2088763423,2141891535,1330342723
2530045626,2710625585,154970844
421299758,1217291446,39190216
2741693590,2331521207,885383172
2084075707,2433281684,170897317
2027878500,2497920950,47151758
2921614825,2149056715,158842170
1982057773,1115906098,91045830
2032734476,2148848415,152238500
2092039103,2057942005,887968799
2889196221,1978112160,189158943
2053292644,2243792413,71999127
1971511860,2127073511,1306287861
2146591926,2067227899,2801924861
1988163734,2634624408,205783295
2005948775,2101568187,2801878661
2164103055,1527949242,901218782
2212748511,2025434718,268303160
2291791806,2134352557,177909021
2327978505,2154260011,205349734
2495958956,2337927837,200362191
2055393418,2182077049,197251160
2204811146,2122980442,67415387
2400649386,2402286770,78801874
278693366,2146598160,910567637
2001359250,2110811200,9360294
2612075860,2254615053,123387679
2042883249,1978948815,1294671590
2795539242,2013337361,9360294
2376270454,2388795675,21193070
2032167426,2746399301,130238516
1839841829,143936936,79839527
1987727254,2159832642,859038795
2061271246,2060164206,170201317
2308806995,2186414440,8692664
2036998937,2121928367,145894827
2529227846,2048898642,21250087
2025862992,2576969424,163753206
2088341900,388871785,205783295
2077855658,2617514068,11559806
2884379370,278288295,18014758
2063530411,2137920900,125687163
2125804793,2702123863,28407311
2021919820,2025891965,151201029
2888825191,2009101778,1316902750
2159612148,2167852377,104588304
2071148453,2142973681,1294671590
2898155022,2220193177,12449238
1969668999,2618354450,29607241
2013310766,2421483300,96323854
2789167097,2619970925,145311948
2044862408,2144429929,204250578
60422988,2712047889,59411706
1966144327,1992395890,2799614521
2075763545,2521144383,47508984
2563253586,2522281196,99157191
2114169797,2505829999,2799759729
2615117169,2146467551,53964585
2534073646,2237921238,141945490
2418821872,2240155013,889804353
1545360197,2607587979,145608581
1997609093,2505628741,33976269
2379605512,2124465590,1287521167
2725841867,2732996291,41382782
162312311,2138642929,76835614
2088521917,723600859,57206974
1973355112,25121750,21250087
1963961130,2577186844,22299242
2028887511,2222597074,193775966
2060717872,2887821715,2800980933
1642190909,2157717611,19820366
2341629131,2114614924,87111246
2041540622,2150249309,1850255
2886833071,2885986109,157417397
2414300305,345482011,889804353
2759541239,2136140851,98704320
2123622157,2136333931,33213144
2070138897,2431219076,2801357902
2067547021,2100098172,181369854
2056001875,229366172,136199984
2054029449,1621675640,114027177
1547921649,2256877054,2801868026
2033521574,2714570960,20089843
1839277471,2214063380,137596753
2378862395,2383556655,92403157
2072476165,2146144485,63966007
2152130373,2056792079,91045830
2611707793,2704857529,141472210
2385431848,2352465856,9842412
2141145914,2007244716,139264467
2804817397,2803741500,47689905
