paper_id,FoS_list,research_area
1588769881,"159023740,2777052490,44154836,151319957,31258907,86726114,4822641,152174988,2775896111,156996364,41008148",Computer science:0.75_Engineering:0.15_Mathematics:0.08_Economics:0.02
1588792245,"74650414,2988626262,184008170,110639684,170023025,121332964,88626702,3018193473",Physics:0.36_Mathematics:0.22_Engineering:0.17_Computer science:0.14_Political science:0.05_Philosophy:0.04_Art:0.02
1588824345,"130443932,108411613,35048267,121332964,44870925,75183268,61922881,54516573,199635899,8058405,205995761",Physics:0.41_Medicine:0.23_Biology:0.23_Chemistry:0.09_Geology:0.05
1588832933,"153180895,23123220,137922610,21959979,163294075,2986896380,41008148,106516650,124101348",Computer science:0.81_Mathematics:0.14_Physics:0.06
1588851141,"123222754,18648836,33923547,2776157432,202444582",Mathematics:0.9_Psychology:0.05_Economics:0.05
1588915772,"9390403,1135709,127413603,3020512178",Computer science:0.5_Engineering:0.25_Physics:0.19_Materials science:0.06
1588943512,"9390403,41661131,132498482,41961987,185933418,88006597,149881561,41008148,202623185",Computer science:0.77_Engineering:0.19_Mathematics:0.04
1588947691,"199539241,138921699,2775907854,94625758,2779220109,2778627824,510578393,2780666240,2908647359,144024400,2775987171",Political science:0.6_Sociology:0.15_Economics:0.07_History:0.05_Psychology:0.05_Geography:0.03_Philosophy:0.03_Art:0.03
1589122525,"166089067,119599485,555944384,161793594,24326235,165838908,65165936,127413603,134146338,165005293,96122199",Engineering:0.67_Physics:0.16_Computer science:0.12_Mathematics:0.03_Materials science:0.02
1589142222,"115624301,2778439535,64452783,2780728571,27501479,533668322,179104552,198091228,185592680,205188671",Chemistry:0.77_Materials science:0.12_Engineering:0.07_Biology:0.02_Physics:0.02
1589144305,"548081761,43141900,103742991,2780165032,39432304",Engineering:0.43_Environmental science:0.23_Biology:0.1_Psychology:0.07_Political science:0.07_Sociology:0.03_Economics:0.03_Mathematics:0.03
1589195892,"153356533,2779336533,521977710,166838275,120768872,2780874372,2779400197,188027245,2779953032,192562407",Chemistry:0.5_Materials science:0.32_Engineering:0.1_Physics:0.05_Biology:0.03
1589235412,"47463417,550074936,121332964,184779094,97355855",Physics:0.6_Materials science:0.2_Chemistry:0.2
1589316605,"162324750,2988147884,3020439559,2992108095,175605778",Economics:0.5_Medicine:0.25_Biology:0.25
1589328852,"180016635,189914332,66938386,2993508324,2910318790,127413603",Engineering:0.44_Medicine:0.21_Biology:0.13_Physics:0.08_Materials science:0.08_History:0.02_Geography:0.02_Political science:0.02
1589334102,15708023,Philosophy:0.5_Art:0.5
1589347133,"159784718,70136482,177502760,154945302,110445762,31972630,33923547,183115368,2778852477,73313986,186991048",Computer science:0.46_Physics:0.23_Mathematics:0.16_Engineering:0.06_Medicine:0.05_Materials science:0.05
1589374541,"104317684,2991722403,147583825,61656845,2777391703,2780255968,2777477808,2777221637,86803240,89423630",Biology:0.64_Chemistry:0.17_Medicine:0.17_Physics:0.02
1589375245,"506065880,2780395075,2775896084,2776275140,540031477,192562407,179104552",Chemistry:0.43_Materials science:0.27_Physics:0.17_Engineering:0.13
1589383823,"204575570,33923547,118615104,176935170",Mathematics:1.0
1589422491,"117660856,162222271,190253527,199539241,27219730,83645499,95691615,17744445,148592440,202565627,2910001868",Political science:0.4_Economics:0.24_Sociology:0.21_Psychology:0.08_Computer science:0.02_Philosophy:0.02_Art:0.02
1589442983,"142362112,106737743,15708023",Art:0.58_Philosophy:0.33_Economics:0.08
1589515471,"66938386,78519656,110925319,171878239,127413603",Engineering:0.93_Political science:0.07
1589521521,"176181172,41008148,118615104",Mathematics:0.5_Computer science:0.5
1589531484,"31511573,121332964,154954056,2778116611,6260449,200687136,94128814,120665830",Physics:0.47_Engineering:0.3_Materials science:0.09_Mathematics:0.04_Medicine:0.03_Biology:0.03_Computer science:0.03
1589538561,"530198007,135402231,119599485,24326235,127413603,46362747",Engineering:0.67_Physics:0.25_Materials science:0.08
1589557032,15708023,Philosophy:0.5_Art:0.5
1589596834,"513874922,136764020,527821871,179518139,93518851,184356942,2777922441,149229913,2987558076,41008148",Computer science:0.78_Physics:0.05_Mathematics:0.05_Economics:0.05_Political science:0.05_Sociology:0.03
1589620871,"33577790,125565743,33923547",Mathematics:1.0
1589627282,"138954614,41895202,2775837122,2778578616,69298649,15744967,50971890,50335755,77805123,191399111,25810664",Philosophy:0.33_Computer science:0.29_Psychology:0.18_Mathematics:0.14_Physics:0.05_Art:0.02
1589708292,"115901376,2778464652,77088390,162754035,163985040,41008148,24590314,124101348,85345410",Computer science:0.71_Engineering:0.16_Political science:0.04_Economics:0.04_Business:0.04
1589745594,"108921912,120314980,31258907,158379750,195563490,22590252,178067994,37624559,123467649,41008148,129880937",Computer science:0.7_Engineering:0.14_Mathematics:0.14_Physics:0.02
1589768081,"2779117930,129990765,191897082,543218039,192562407",Materials science:0.67_Chemistry:0.13_Engineering:0.08_Political science:0.04_Medicine:0.04_Biology:0.04
1589769283,"555293320,2776345702,198710026,104849204,144980905,27016395,2779922275,123915805,71924100,98274493",Medicine:0.52_Biology:0.45_Chemistry:0.03
1589837794,"30254895,2776721704,89423630,86803240,523546767",Biology:0.7_Chemistry:0.15_Materials science:0.1_Physics:0.05
1589849322,"17744445,3116431,2993910415",Political science:0.67_Psychology:0.13_Sociology:0.07_Mathematics:0.07_Medicine:0.07
1589897614,"2781035296,2777089804,540442320,144027150,2780899423,161176658,2776451879,2780942520,86803240,104727253",Biology:0.93_Medicine:0.07
1590002604,"27971861,105702510,86803240",Biology:0.58_Medicine:0.42
1590013281,1276947,Physics:1.0
1590080281,"2775834867,95457728,45012715,120766042,166957645",History:0.44_Geography:0.2_Art:0.17_Philosophy:0.14_Biology:0.05
1590119141,77595967,Engineering:1.0
1590124303,"2775859738,128319531,22744801,2779106368,153911025,2778523567,86803240,2780920689,3018636284,54355233,547475151",Biology:0.78_Chemistry:0.17_Medicine:0.05
1590203594,"178790620,71240020,119157956,2777389121,2779293432,185592680,196306401,202199734",Chemistry:0.61_Biology:0.28_Medicine:0.06_Engineering:0.05
1590348295,"548442186,121332964,46460574,185544564,102637530,157420530,179203047,14591024,159317903,109214941,202100949",Physics:0.83_Chemistry:0.07_Engineering:0.05_Computer science:0.03_Materials science:0.03
1590359184,"3019186914,2991720358,2780247198,3020594445,39389867,2780805685,19417346,108771440,144024400",Sociology:0.32_Psychology:0.3_Medicine:0.12_Mathematics:0.09_Political science:0.07_Biology:0.06_Economics:0.04
1590410131,"155662757,77368203,6794603,70555351,159483092,506065669,144024400,86565373,9664280,19165224",Sociology:0.6_Philosophy:0.13_Art:0.13_Geography:0.13
1590412162,"2994521346,147176958,107053488,2778713851,2985256131,2994560226,2777637114,56666940,168056786,127413603,541019422",Engineering:0.56_Materials science:0.11_Computer science:0.11_Geology:0.06_History:0.06_Geography:0.06_Political science:0.04
1590417155,"2776615554,2777853643,107038049,2778311575,2777688632,523419034,49848784,162127614,2779018934,77805123,15744967",Art:0.34_Psychology:0.33_Philosophy:0.24_Political science:0.05_History:0.04
1590480135,"3020330655,2780658000,154881586,136525101,154815118,137981799,199631012,63662833,171250308,192562407",Materials science:0.29_Engineering:0.22_Chemistry:0.2_Medicine:0.1_Computer science:0.05_Physics:0.04_Psychology:0.04_Political science:0.03_Mathematics:0.02_Biology:0.01
1590493631,"21547014,110354214,12532035,199004533,127413603",Engineering:0.63_Economics:0.23_Business:0.09_Computer science:0.05
1590500591,"187882448,2994225774,156446351,501734568,153471976,36823959,61053724,54355233,153911025,129219603,86803240",Biology:0.82_Chemistry:0.18_Medicine:0.01
1590518341,"138885662,15708023",Philosophy:0.75_Art:0.25
1590548832,"121332964,15708023",Physics:0.5_Philosophy:0.25_Art:0.25
1590549511,"555293320,134018914,2781069245,126322002,71924100",Medicine:0.7_Biology:0.3
1590578202,"199539241,73484699,95457728,2779103253",Political science:0.38_History:0.25_Psychology:0.12_Sociology:0.12_Philosophy:0.12
1590579724,"74909509,3018472811,71924100,3017732290,29456083",Medicine:0.75_Engineering:0.25
1590580413,"522453465,190248442,100521375,199539241,542127796,111476811,179958297,552854447,87156501,144024400",Sociology:0.27_Psychology:0.22_Political science:0.17_Medicine:0.07_Biology:0.06_Philosophy:0.05_Economics:0.05_History:0.03_Geography:0.03_Environmental science:0.03_Art:0.02
1590629672,"83081985,142362112,7991579,124952713,35387230,523419034,2778061430",Art:0.61_Philosophy:0.13_Political science:0.08_Sociology:0.06_Economics:0.05_History:0.04_Psychology:0.02
1590631704,"2909577627,59822182,86803240",Biology:1.0
1590647804,"185004128,49110097,160671074,119599485,132235601,68801617,159985019,89395315,17525397,555008776,192562407",Materials science:0.45_Engineering:0.3_Physics:0.18_Chemistry:0.03_Political science:0.03
1590653123,"111472728,138885662,202100949",Philosophy:0.67_Physics:0.33
1590698834,"23123220,99016210,192939062,118689300,157692150,164120249,24028149,157154645,189430467,41008148,124101348",Computer science:0.45_Biology:0.41_Chemistry:0.14
1590716413,"86194371,66562760,106059508,41999313,178213299,178429038,34607147,95269574,136135525,185592680",Chemistry:0.57_Physics:0.3_Biology:0.08_Engineering:0.03_Materials science:0.02
1590737213,"138885662,2992070674,11171543,15708023,2777551036",Philosophy:0.37_Psychology:0.2_Art:0.17_Economics:0.13_Engineering:0.07_Geography:0.07
1590814495,"107826830,2984708878,117110933,40700,147859227,61869707,144133560",Economics:0.33_Engineering:0.25_Business:0.25_Political science:0.1_Environmental science:0.07
1590814712,"555293320,177713679,2910180173,142724271,71924100,2910154584",Medicine:0.72_Biology:0.26_Chemistry:0.01
1590854934,"162324750,45555294,83864248,2119116,33842695,145236788,47768531,519300510,84976871,186191158,189326681",Economics:0.54_Mathematics:0.2_Psychology:0.17_Sociology:0.03_Medicine:0.03_Political science:0.03
1590864365,"145420912,41008148,113976600",Computer science:0.5_Mathematics:0.33_Psychology:0.17
1590909191,"162324750,145236788,72563966,2777388388,668760",Economics:0.6_Medicine:0.14_Biology:0.1_Psychology:0.08_Sociology:0.04_Mathematics:0.04
1590933832,"144027150,31903555,3018002447,192562407",Biology:0.5_Materials science:0.33_Chemistry:0.17
1591031213,"2776290222,2780100909,2778618643,2780753755,170193765,57520943,2779816577,118084267,2776487602,86803240",Biology:0.67_Medicine:0.17_Economics:0.12_Chemistry:0.03
1591074715,"151662897,66938386,57769158,127413603",Engineering:0.83_Political science:0.17
1591094481,"178802073,127413603,171146098",Engineering:1.0
1591095073,"145420912,17744445",Political science:0.5_Psychology:0.25_Mathematics:0.25
1591207382,"544778455,29216876,121557403,3018766195,544153396,108225325,51807945,2992511747,191897082,192562407",Materials science:0.63_Chemistry:0.23_Engineering:0.09_Physics:0.05
1591233214,"107038049,142362112,124952713",Art:0.83_Philosophy:0.17
1591292551,"176398731,45555294,2779391423,46814582,42747912,161999928,144237770,33923547,55689738,126255220,32407928",Mathematics:0.69_Economics:0.23_Business:0.03_Computer science:0.02_Engineering:0.02
1591323191,"555293320,131872663,71924100,3019760594",Medicine:0.75_Biology:0.25
1591350123,"2776353801,185263204,147004232,46312422,125411270,87868495,15744967,2987785329",Psychology:0.31_Biology:0.25_Engineering:0.19_Medicine:0.09_Sociology:0.06_Geology:0.03_Chemistry:0.03_Computer science:0.03
1591369452,"66938386,2777905996,127413603,2778633955",Engineering:0.83_Political science:0.17
1591397004,"17744445,15708023",Political science:0.5_Philosophy:0.25_Art:0.25
1591479531,"40250595,67705224,2900643,2780889036,197404232,185592680,43617362,552990157",Chemistry:0.59_Biology:0.3_Materials science:0.1_Engineering:0.01
1591514792,"143906210,203036418,42360764,125469278,8010536,2777593239,148898269,192562407",Chemistry:0.33_Engineering:0.21_Materials science:0.21_Physics:0.18_Geography:0.04_Biology:0.03
1591521685,"107889373,205649164,58640448,2781160854,15708023",Geography:0.4_Philosophy:0.24_Art:0.19_Computer science:0.08_Mathematics:0.05_Engineering:0.04
1591537304,"2777234117,136525101,2777387479,3017638421,24326235,51466007,2993322051,14116294,15792166,127413603",Engineering:0.51_Computer science:0.16_Political science:0.15_Medicine:0.11_Mathematics:0.04_Physics:0.04
1591555193,"164705383,126322002,71924100",Medicine:1.0
1591567314,"105795698,104709138,33923547,149782125,5297727",Mathematics:0.62_Economics:0.14_Medicine:0.1_Biology:0.1_Computer science:0.04
1591574175,"2778719706,3116431,2778253041,2910966062,71924100",Political science:0.39_Economics:0.25_Medicine:0.2_Business:0.16
1591582762,"204315192,2988064887,127413603,55587333,2909057411",Engineering:0.4_Biology:0.3_Medicine:0.2_Chemistry:0.1
1591609603,"41335879,97137747,54286561,2776451879,541528975,2777131384,150117547,39432304,2989283607",Biology:0.46_Geography:0.21_Environmental science:0.19_Medicine:0.06_Engineering:0.04_Chemistry:0.04
1591620231,"2777321440,2776967331,112698675,112907358,162853370,144133560",Business:0.75_Political science:0.11_Economics:0.06_Biology:0.04_Chemistry:0.04
1591659334,"187999345,15353042,33923547,125565743,173826217,84114770,118615104,202444582",Mathematics:0.82_Physics:0.18
1591716853,"159063594,9526370,2779139147,17378031,33923547,9357733,62200009,88080468,526921623,171146098",Engineering:0.56_Mathematics:0.3_Computer science:0.07_Economics:0.03_Physics:0.03_Chemistry:0.01
1591727572,"166014724,2778301229,71240020,32909587,133571119,2780075363,55493867,185592680,515207424,204921945,512185932",Chemistry:0.57_Biology:0.41_Physics:0.02
1591854352,"48556533,2776396001,2911091166,2778368355,2780931953,2780007613,202965653,142724271,86803240,203014093,2779720271",Biology:0.51_Medicine:0.48_Chemistry:0.01_Physics:0.0
1591855812,"21547014,166110776,42475967,79699506,41008148",Engineering:0.4_Computer science:0.3_Mathematics:0.15_Economics:0.1_Business:0.05
1591868591,"130893637,2989555556,544778455,2776482079,121332964,144461396,57863236,26873012,120398109,3020722861",Physics:0.62_Chemistry:0.23_Materials science:0.15
1591876034,"135854075,9390403,167822520,2776633867,57273362,2780140372,163871801,48372109,127413603",Engineering:0.32_Computer science:0.31_Mathematics:0.17_Political science:0.11_Physics:0.09
1591956313,"17744445,15708023",Political science:0.5_Philosophy:0.25_Art:0.25
1592001915,"149635348,2991818432,110354214,116537,162853370,127413603,2992607388,46934059",Engineering:0.43_Business:0.2_Computer science:0.19_Economics:0.15_Political science:0.04
1592032702,"25536358,206191943,135788738,205890394,2992825245,121332964,12294094,185544564",Physics:0.58_Chemistry:0.17_Mathematics:0.17_Computer science:0.04_Engineering:0.04
1592242312,"139931591,101457746,62282787,134406370,10929652,127413603,59584813,24326235,100102862,554190296,120665830",Engineering:0.35_Physics:0.3_Geology:0.17_Geography:0.17
1592248222,"2779567214,2781092963,118487528,2988497885,71924100",Medicine:0.6_Biology:0.2_Engineering:0.13_Political science:0.07
1592300531,"15046100,2778384578,187288502,542102704,70410870,66509814,3019269844,138496976,15744967,3018555514,80205471,102655426",Psychology:0.74_Medicine:0.22_Biology:0.05
1592328322,"501734568,134018914,134651460,2780381497,24586158,126322002,86803240,74864618,2911219788,104292427,81885089",Biology:0.59_Medicine:0.27_Chemistry:0.14
1592361812,"177033891,162324750,136264566,3017895341,194425066",Economics:1.0
1592366771,"134306372,88246228,189658257,153635880,106947605,33923547,10682574,82006148,57767098,76835800",Mathematics:0.85_Physics:0.15
1592382192,"2776385806,97137747,2910255923,2777066214,2778923344,86803240,2776988988",Biology:0.86_Geography:0.14
1592396462,"128769094,202552767,183206440,2779108056,81931697,10138342,2777834853,115668470,544937707,144133560",Economics:0.49_Business:0.44_Political science:0.05_Sociology:0.02
